com.samsung.shealth.activity.day_summary,6211031,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
4343,2802141,,0,2020-10-30 13:13:59.728,2020-10-30 13:13:24.018,-1,1203520,0,3381.8516,157.31032,ed944011-46de-4899-be9b-43eecba67726.extra_data.json,Idp7XEd6un,10221,com.sec.android.app.shealth,2791920,45300000,ed944011-46de-4899-be9b-43eecba67726,1602115200000,
6429,4199212,90,0,2021-09-27 12:45:50.844,2021-08-31 04:00:00.938,60,1004360,76,5270.2383,338.18137,d738de70-dc51-445d-90cd-dd8ba8afe0f6.extra_data.json,Idp7XEd6un,35200,com.sec.android.app.shealth,4164012,30960000,d738de70-dc51-445d-90cd-dd8ba8afe0f6,1630368000000,
5204,3438812,,0,2021-04-03 13:08:59.414,2021-04-02 04:00:00.530,60,1430740,95,4193.69,267.02026,06ec2bc1-d71f-4265-9625-6e8a67a66333.extra_data.json,Idp7XEd6un,17491,com.sec.android.app.shealth,3421321,30240000,06ec2bc1-d71f-4265-9625-6e8a67a66333,1617321600000,
3029,1972726,,0,2021-02-13 05:00:00.686,2021-02-12 05:00:00.459,60,120000,53,2454.236,156.77182,2e8d975e-0b1e-4fb5-b6ce-6e514fb99d59.extra_data.json,Idp7XEd6un,13200,com.sec.android.app.shealth,1959526,30540000,2e8d975e-0b1e-4fb5-b6ce-6e514fb99d59,1613088000000,
7032,4617976,90,0,2021-10-24 12:23:27.154,2021-10-23 04:00:00.844,-1,240000,84,5555.0186,353.97556,724ba7b2-67fe-4429-9ce7-271fd8ca9a21.extra_data.json,Idp7XEd6un,4000,com.sec.android.app.shealth,4613976,31140000,724ba7b2-67fe-4429-9ce7-271fd8ca9a21,1634947200000,
23131,15560320,90,0,2021-10-12 21:31:02.388,2021-10-11 22:00:00.931,-1,2138860,287,17560.521,1225.81,caf6bb15-b2d5-4888-b883-778aaca73b84.extra_data.json,Idp7XEd6un,7200,com.sec.android.app.shealth,15553120,25200000,caf6bb15-b2d5-4888-b883-778aaca73b84,1633996800000,
2639,1751372,90,0,2022-01-01 04:50:26.019,2021-12-31 05:00:01.318,-1,120000,31,2056.7412,134.64624,bcc3354a-100e-49bb-a823-9ea0d098ab08.extra_data.json,Idp7XEd6un,13200,com.sec.android.app.shealth,1738172,32880000,bcc3354a-100e-49bb-a823-9ea0d098ab08,1640908800000,
5133,3413565,90,0,2021-09-27 12:45:56.634,2021-09-25 04:00:00.727,60,60000,62,4067.273,265.27518,0b389378-c4bc-4d7e-b4f1-3abd62d42088.extra_data.json,Idp7XEd6un,15200,com.sec.android.app.shealth,3398365,34140000,0b389378-c4bc-4d7e-b4f1-3abd62d42088,1632528000000,
1918,1273432,,0,2021-02-22 13:18:17.473,2021-02-21 05:00:00.948,60,120000,35,1530.6931,97.91946,99881c52-e748-484b-9db1-6dcc67f733fd.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,1264632,33720000,99881c52-e748-484b-9db1-6dcc67f733fd,1613865600000,
2307,1536099,90,0,2022-02-02 17:16:44.392,2022-02-01 05:00:00.879,-1,48024,27,1794.634,119.05897,29e3ebcd-eeff-41e2-949f-c39f4cb5bc77.extra_data.json,Idp7XEd6un,4000,com.sec.android.app.shealth,1532099,27000000,29e3ebcd-eeff-41e2-949f-c39f4cb5bc77,1643673600000,
16547,10958834,,0,2021-04-25 13:39:49.229,2021-04-24 04:00:00.474,60,1642680,303,13225.415,858.6927,505c43b3-ff0b-42ce-af6f-b13881a3cd4e.extra_data.json,Idp7XEd6un,18400,com.sec.android.app.shealth,10940434,35400000,505c43b3-ff0b-42ce-af6f-b13881a3cd4e,1619222400000,
8804,6075096,,0,2021-04-11 04:00:00.765,2021-04-10 04:00:00.291,60,1440480,166,7244.996,503.21472,f4649813-7795-4eb5-b068-cb55e3b8ea66.extra_data.json,Idp7XEd6un,215977,com.sec.android.app.shealth,5859119,28560000,f4649813-7795-4eb5-b068-cb55e3b8ea66,1618012800000,
7404,5057344,90,618320,2021-09-27 12:45:51.871,2021-09-05 04:00:00.567,60,618320,93,6462.8022,566.4758,effc82b5-7a1e-4166-b065-91c8c8068d4e.extra_data.json,Idp7XEd6un,402400,com.sec.android.app.shealth,4036624,32400000,effc82b5-7a1e-4166-b065-91c8c8068d4e,1630800000000,
6778,4394025,,0,2021-06-30 12:26:28.626,2021-06-29 04:00:01.336,60,1114440,121,5413.6475,348.755,2e4469ce-a59c-4568-bd77-a7c2c152081e.extra_data.json,Idp7XEd6un,14000,com.sec.android.app.shealth,4380025,29220000,2e4469ce-a59c-4568-bd77-a7c2c152081e,1624924800000,
4731,4164234,90,1219720,2021-10-26 11:47:08.192,2021-10-25 04:00:01.073,-1,1219720,76,3448.954,371.26697,590c8a03-8973-41ca-88e2-b53c2ad24d21.extra_data.json,Idp7XEd6un,4000,com.sec.android.app.shealth,2940514,27600000,590c8a03-8973-41ca-88e2-b53c2ad24d21,1635120000000,
4520,2994797,,0,2021-08-06 04:45:20.994,2021-08-05 05:35:17.801,60,1141840,81,3679.4539,239.15967,f15a7a90-8bed-45f7-81a5-4935a84d23bf.extra_data.json,Idp7XEd6un,18544,com.sec.android.app.shealth,2976253,31020000,f15a7a90-8bed-45f7-81a5-4935a84d23bf,1628121600000,
6776,4483206,,0,2021-08-22 02:19:36.360,2021-08-21 04:00:00.744,60,180000,123,5401.4697,349.5607,810b4034-b9d2-4aec-b835-c0daba42ff13.extra_data.json,Idp7XEd6un,22400,com.sec.android.app.shealth,4460806,32400000,810b4034-b9d2-4aec-b835-c0daba42ff13,1629504000000,
5441,3699288,,0,2021-05-21 02:08:34.195,2021-05-20 04:00:00.910,60,931720,101,4330.9614,284.20853,41215a13-a5cd-461f-a374-a2e9793280a5.extra_data.json,Idp7XEd6un,8138,com.sec.android.app.shealth,3691150,30300000,41215a13-a5cd-461f-a374-a2e9793280a5,1621468800000,
10593,6970188,,0,2020-12-11 12:36:55.637,2020-12-10 05:00:00.760,60,981080,191,8452.105,530.57227,98f2e7f6-3a5f-4c11-94d5-f31c4512db7b.extra_data.json,Idp7XEd6un,11141,com.sec.android.app.shealth,6959047,27000000,98f2e7f6-3a5f-4c11-94d5-f31c4512db7b,1607558400000,
2296,1516858,90,0,2021-10-30 15:55:48.402,2021-10-29 04:00:01.294,-1,60000,27,1802.4099,118.64924,04fdeff8-40ab-41c5-a0f0-277d6f439a19.extra_data.json,Idp7XEd6un,6800,com.sec.android.app.shealth,1510058,28860000,04fdeff8-40ab-41c5-a0f0-277d6f439a19,1635465600000,
5206,3560879,,0,2021-07-22 02:23:29.476,2021-07-21 04:00:00.450,60,1286020,98,4084.002,273.7295,e3353d3e-278b-42d1-8941-336c4098095f.extra_data.json,Idp7XEd6un,18800,com.sec.android.app.shealth,3542079,24960000,e3353d3e-278b-42d1-8941-336c4098095f,1626825600000,
4048,2665847,90,0,2021-11-08 15:27:33.039,2021-11-07 04:00:00.487,-1,120000,48,3186.1292,208.09296,59a5be79-9bfc-4d14-ae98-fe6bda0f8141.extra_data.json,Idp7XEd6un,4000,com.sec.android.app.shealth,2661847,25080000,59a5be79-9bfc-4d14-ae98-fe6bda0f8141,1636243200000,
3004,1978651,90,0,2022-02-09 03:42:07.129,2022-02-08 05:00:01.013,-1,60000,35,2355.3386,153.3201,61bdb8db-a294-44d0-b8e8-ddbea61360a6.extra_data.json,Idp7XEd6un,22400,com.sec.android.app.shealth,1956251,28140000,61bdb8db-a294-44d0-b8e8-ddbea61360a6,1644278400000,
5117,3274500,90,0,2021-09-27 12:45:53.853,2021-09-12 04:00:01.107,60,420000,60,4064.4373,261.99435,9f77859d-443a-402b-9ae6-f2ea7b02fd40.extra_data.json,Idp7XEd6un,13200,com.sec.android.app.shealth,3261300,34440000,9f77859d-443a-402b-9ae6-f2ea7b02fd40,1631404800000,
12407,8059065,,0,2020-11-06 13:52:46.569,2020-11-05 05:00:00.767,60,2419260,221,9685.447,608.3705,3dd5fdbe-fda1-4d8a-923a-161d52d80273.extra_data.json,Idp7XEd6un,28382,com.sec.android.app.shealth,8030683,31200000,3dd5fdbe-fda1-4d8a-923a-161d52d80273,1604534400000,
4863,3195613,,0,2020-12-16 19:09:42.961,2020-12-15 05:00:00.584,60,1213940,88,3835.138,237.90138,8fc3fbe1-4def-45cb-a81e-e4e80a0dc2ab.extra_data.json,Idp7XEd6un,1200,com.sec.android.app.shealth,3194413,29160000,8fc3fbe1-4def-45cb-a81e-e4e80a0dc2ab,1607990400000,
5059,3380550,90,0,2021-11-11 15:32:30.191,2021-11-10 05:00:01.667,-1,701800,61,4153.341,277.6429,c573363a-df80-4ce9-b9b8-77fd1c1b0a68.extra_data.json,Idp7XEd6un,44388,com.sec.android.app.shealth,3336162,26520000,c573363a-df80-4ce9-b9b8-77fd1c1b0a68,1636502400000,
5613,3498504,,0,2021-04-28 12:14:58.616,2021-04-27 04:00:00.800,60,1038780,96,4506.383,286.69083,3b732d9c-c079-4d2d-8b8b-65c664ac5f63.extra_data.json,Idp7XEd6un,10800,com.sec.android.app.shealth,3487704,29940000,3b732d9c-c079-4d2d-8b8b-65c664ac5f63,1619481600000,
3558,2361917,90,0,2021-12-11 13:56:47.310,2021-12-09 05:00:20.191,-1,60000,43,2766.1133,183.34154,2745c8de-3e9a-4352-b3eb-5c7e67ebd841.extra_data.json,Idp7XEd6un,6800,com.sec.android.app.shealth,2355117,29160000,2745c8de-3e9a-4352-b3eb-5c7e67ebd841,1639008000000,
8855,5661940,,0,2020-10-31 02:52:24.025,2020-10-30 13:13:23.177,60,1252440,156,7049.91,434.3852,62bb3ad1-b773-42f9-8a80-b637c6a25d36.extra_data.json,Idp7XEd6un,10800,com.sec.android.app.shealth,5651140,30900000,62bb3ad1-b773-42f9-8a80-b637c6a25d36,1604016000000,
5200,3411220,,0,2021-01-13 03:11:02.288,2021-01-12 05:00:00.906,60,180000,93,4197.818,266.2979,0aeb1037-0ca9-4ac2-a24f-bdb00ba294fd.extra_data.json,Idp7XEd6un,16400,com.sec.android.app.shealth,3394820,30180000,0aeb1037-0ca9-4ac2-a24f-bdb00ba294fd,1610409600000,
4750,2995599,,0,2021-04-06 02:23:35.829,2021-04-05 04:00:00.390,60,646660,81,3804.6462,241.67035,42164f8c-4ba6-4696-a369-e122732df5e4.extra_data.json,Idp7XEd6un,7309,com.sec.android.app.shealth,2988290,30480000,42164f8c-4ba6-4696-a369-e122732df5e4,1617580800000,
4168,2807590,90,0,2021-11-05 12:22:03.706,2021-11-04 04:00:00.950,-1,678620,51,3226.965,220.24423,d2064f21-2528-41b9-88f5-1dbb2a27aa36.extra_data.json,Idp7XEd6un,5200,com.sec.android.app.shealth,2802390,25200000,d2064f21-2528-41b9-88f5-1dbb2a27aa36,1635984000000,
1116,742770,,0,2020-10-30 13:14:00.396,2020-10-30 13:13:25.263,-1,53360,0,862.19006,40.649998,158701bb-ea54-4008-a72d-7dc4ef0c5b95.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,740370,36959999,158701bb-ea54-4008-a72d-7dc4ef0c5b95,1602460800000,
5324,3503861,,0,2021-07-05 15:39:06.320,2021-07-04 04:00:00.637,60,240000,96,4297.804,276.48,7f668ebe-de15-4149-94dd-696fa6d748ac.extra_data.json,Idp7XEd6un,13600,com.sec.android.app.shealth,3490261,32400000,7f668ebe-de15-4149-94dd-696fa6d748ac,1625356800000,
9488,6148615,90,0,2021-10-14 19:51:23.538,2021-10-13 22:35:11.694,-1,600000,113,7332.071,476.94778,25c4e822-68ea-4aec-b0eb-56ec302dbe98.extra_data.json,Idp7XEd6un,3200,com.sec.android.app.shealth,6145415,35820000,25c4e822-68ea-4aec-b0eb-56ec302dbe98,1634169600000,
4617,3041786,90,0,2021-09-28 02:29:59.544,2021-09-27 04:00:00.948,60,872380,55,3697.925,239.00507,5eb31b63-c4d5-4dd3-881b-ee3a1e530fb3.extra_data.json,Idp7XEd6un,7600,com.sec.android.app.shealth,3034186,31020000,5eb31b63-c4d5-4dd3-881b-ee3a1e530fb3,1632700800000,
3645,2408869,,0,2021-01-02 14:36:00.585,2021-01-01 05:00:01.563,60,120000,65,2935.1382,188.15883,ddcd6cc0-2086-4ed8-ae1f-6285d617ff27.extra_data.json,Idp7XEd6un,16400,com.sec.android.app.shealth,2392469,38040000,ddcd6cc0-2086-4ed8-ae1f-6285d617ff27,1609459200000,
1535,1023815,,0,2021-03-27 02:41:06.544,2021-03-26 04:00:00.566,60,60000,28,1182.8047,76.796875,b400822d-d366-488d-b581-1b6c041dc5ba.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1023815,30720000,b400822d-d366-488d-b581-1b6c041dc5ba,1616716800000,
11168,7410588,,0,2021-07-26 03:04:40.068,2021-07-25 04:00:00.449,60,1283680,205,8834.064,573.35376,0f15bd0e-dee2-46dd-bf5c-235a176ca5e0.extra_data.json,Idp7XEd6un,1600,com.sec.android.app.shealth,7408988,33060000,0f15bd0e-dee2-46dd-bf5c-235a176ca5e0,1627171200000,
11372,8553814,90,0,2021-12-31 14:10:54.874,2021-12-30 05:00:01.206,-1,980400,157,8810.503,731.00793,2f6c66cd-85cf-4a6e-a0dd-030e505cef5d.extra_data.json,Idp7XEd6un,5046,com.sec.android.app.shealth,8548768,31380000,2f6c66cd-85cf-4a6e-a0dd-030e505cef5d,1640822400000,
2788,1858899,90,0,2021-12-01 03:54:10.833,2021-11-30 05:00:01.239,-1,120000,33,2175.7505,140.15141,c64aee1a-a7e2-40b2-9e69-de33ec0cfd94.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1858899,30960000,c64aee1a-a7e2-40b2-9e69-de33ec0cfd94,1638230400000,
5540,3657296,90,0,2021-09-27 12:45:56.205,2021-09-22 04:00:01.472,60,913120,66,4440.438,288.53406,442c01a9-d638-48da-9e30-9deaf9b6373e.extra_data.json,Idp7XEd6un,23200,com.sec.android.app.shealth,3634096,29220000,442c01a9-d638-48da-9e30-9deaf9b6373e,1632268800000,
2839,1882080,,0,2020-10-30 13:14:02.081,2020-10-30 13:13:26.908,-1,120000,0,2155.9902,100.74,ec4c32ef-9d10-4d0b-a670-421a46bd4238.extra_data.json,Idp7XEd6un,1200,com.sec.android.app.shealth,1880880,32040000,ec4c32ef-9d10-4d0b-a670-421a46bd4238,1603670400000,
5736,3801695,,0,2021-03-29 12:38:56.129,2021-03-07 05:20:14.699,60,120000,103,4564.13,299.80862,df95c3ba-2590-4960-82bf-9f5d40d20e66.extra_data.json,Idp7XEd6un,23200,com.sec.android.app.shealth,3778495,25080000,df95c3ba-2590-4960-82bf-9f5d40d20e66,1615075200000,
4123,2720377,90,0,2021-10-28 02:28:41.414,2021-10-27 04:00:00.372,-1,180000,50,3262.2856,209.76526,9f18cd85-1c8f-4006-bdb2-dac670f74c35.extra_data.json,Idp7XEd6un,5200,com.sec.android.app.shealth,2715177,25200000,9f18cd85-1c8f-4006-bdb2-dac670f74c35,1635292800000,
17238,11271494,90,0,2021-10-11 19:53:13.446,2021-10-10 22:00:00.920,-1,1050860,207,13531.312,889.1082,c5e8f1dd-e0f2-4b0f-8fa4-e510131ab3a5.extra_data.json,Idp7XEd6un,9600,com.sec.android.app.shealth,11261894,25200000,c5e8f1dd-e0f2-4b0f-8fa4-e510131ab3a5,1633910400000,
2885,1919861,,0,2021-01-23 14:40:05.576,2021-01-22 05:00:00.630,60,120000,51,2323.6594,147.27267,4e0cfde1-f9af-4ac5-8c09-01cc42effac1.extra_data.json,Idp7XEd6un,3600,com.sec.android.app.shealth,1916261,30660000,4e0cfde1-f9af-4ac5-8c09-01cc42effac1,1611273600000,
6453,4883654,90,0,2021-12-22 19:35:08.022,2021-11-25 05:00:01.169,-1,1505560,90,5032.2427,421.96536,de34a02f-d780-42f4-910f-0cba05db1fcd.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,4881254,28800000,de34a02f-d780-42f4-910f-0cba05db1fcd,1637798400000,
6499,4173273,,0,2021-02-06 13:56:33.580,2021-02-05 05:00:00.631,60,300000,115,5288.525,331.2407,57391e6f-4343-40c2-8634-01a9b607b360.extra_data.json,Idp7XEd6un,12400,com.sec.android.app.shealth,4160873,30000000,57391e6f-4343-40c2-8634-01a9b607b360,1612483200000,
10404,8510781,90,3254860,2021-11-15 12:39:19.686,2021-11-14 05:00:01.110,-1,3254860,156,6447.154,810.1922,88059792-1908-4495-8985-3889a71bdea4.extra_data.json,Idp7XEd6un,32782,com.sec.android.app.shealth,5223139,30600000,88059792-1908-4495-8985-3889a71bdea4,1636848000000,
1839,1222980,,0,2020-10-30 13:13:59.308,2020-10-30 13:13:23.572,-1,60000,0,1403.1802,65.65,c8c17aa4-98d1-40b4-89da-5010f5b38c65.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,1220580,56820000,c8c17aa4-98d1-40b4-89da-5010f5b38c65,1601856000000,
6074,3926201,,0,2021-07-20 12:30:34.538,2021-07-19 04:00:00.844,60,360000,108,4860.795,312.97147,d3cbcf08-65c4-40e3-acd1-ce68ed80c477.extra_data.json,Idp7XEd6un,16000,com.sec.android.app.shealth,3910201,28800000,d3cbcf08-65c4-40e3-acd1-ce68ed80c477,1626652800000,
9487,6038770,,0,2021-06-08 12:35:39.000,2021-06-07 04:00:00.959,60,980120,166,7601.6455,476.6116,84bb2358-6dd7-4406-9b59-a723d4517f4b.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,6029970,28800000,84bb2358-6dd7-4406-9b59-a723d4517f4b,1623024000000,
4515,2986651,,0,2021-07-23 12:33:14.717,2021-07-22 04:00:01.012,60,60000,81,3624.678,234.92188,16e5a358-af4a-4a72-ba94-c8b9e89e255b.extra_data.json,Idp7XEd6un,23200,com.sec.android.app.shealth,2963451,29340000,16e5a358-af4a-4a72-ba94-c8b9e89e255b,1626912000000,
5011,3415160,,0,2021-07-16 02:45:13.438,2021-07-15 04:00:01.683,60,1224920,93,3914.3132,254.15376,f8024015-3538-4d89-bed1-2c582a99c2f2.extra_data.json,Idp7XEd6un,1200,com.sec.android.app.shealth,3413960,30660000,f8024015-3538-4d89-bed1-2c582a99c2f2,1626307200000,
3692,2438056,90,0,2022-02-08 12:51:08.838,2022-02-07 05:00:00.923,-1,180000,44,2896.4597,187.14815,ebfb1dc3-5161-4fd6-b4c2-57a20b720195.extra_data.json,Idp7XEd6un,11600,com.sec.android.app.shealth,2426456,29100000,ebfb1dc3-5161-4fd6-b4c2-57a20b720195,1644192000000,
4157,2592339,,0,2021-04-27 12:23:03.167,2021-04-26 04:00:00.707,60,1214320,71,3276.8047,205.36777,c124ef10-a026-40f0-92d0-89fafddc2216.extra_data.json,Idp7XEd6un,6000,com.sec.android.app.shealth,2586339,29880000,c124ef10-a026-40f0-92d0-89fafddc2216,1619395200000,
1583,1055327,90,0,2021-12-11 03:50:01.791,2021-12-10 05:00:01.876,-1,60000,18,1226.4521,79.52313,7ff7d136-0126-4f8e-81e1-f1767abecdd6.extra_data.json,Idp7XEd6un,800,com.sec.android.app.shealth,1054527,29700000,7ff7d136-0126-4f8e-81e1-f1767abecdd6,1639094400000,
3798,2517830,90,0,2022-01-22 13:38:56.931,2022-01-21 05:00:01.018,-1,120000,45,2956.8044,193.2941,525c8c1d-fd1c-4c12-9238-b5c411ce3691.extra_data.json,Idp7XEd6un,10000,com.sec.android.app.shealth,2507830,28560000,525c8c1d-fd1c-4c12-9238-b5c411ce3691,1642723200000,
3496,2253878,,0,2021-01-17 13:23:38.309,2021-01-16 05:00:00.776,60,300000,61,2831.3582,179.75151,9b2bc537-edae-42b5-b82d-a856554e3766.extra_data.json,Idp7XEd6un,3600,com.sec.android.app.shealth,2250278,34920000,9b2bc537-edae-42b5-b82d-a856554e3766,1610755200000,
5257,3458985,90,0,2021-09-29 12:25:38.242,2021-09-28 04:00:01.054,-1,1355580,63,4428.1963,309.41852,1085c7ac-f89a-4751-9b64-77dd6486032e.extra_data.json,Idp7XEd6un,187564,com.sec.android.app.shealth,3271421,29220000,1085c7ac-f89a-4751-9b64-77dd6486032e,1632787200000,
6729,4326109,,0,2021-03-17 05:59:14.291,2021-03-16 06:09:34.750,60,540000,120,5229.1055,335.29352,6a9101c0-a56a-4060-8bce-a72bcad5a62c.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,4326109,16980000,6a9101c0-a56a-4060-8bce-a72bcad5a62c,1615852800000,
1984,1310512,,0,2021-02-23 12:38:45.885,2021-02-22 05:00:00.708,60,50957,35,1598.401,103.31865,2a93185d-1fef-4726-bc0e-dff6845b8dac.extra_data.json,Idp7XEd6un,19200,com.sec.android.app.shealth,1291312,29880000,2a93185d-1fef-4726-bc0e-dff6845b8dac,1613952000000,
20215,13813415,,1847560,2020-10-30 13:13:58.972,2020-10-30 13:13:23.327,-1,2055300,0,12256.912,935.0351,95245ddb-081c-4950-8afb-7d0768c5b0b1.extra_data.json,Idp7XEd6un,30051,com.sec.android.app.shealth,11935804,34920000,95245ddb-081c-4950-8afb-7d0768c5b0b1,1601683200000,
4793,3183848,90,0,2022-01-02 14:58:55.120,2022-01-01 05:00:00.875,-1,60000,57,3748.6616,242.7924,eb7476ae-6879-41d6-a20e-24a2b9288df4.extra_data.json,Idp7XEd6un,19600,com.sec.android.app.shealth,3164248,31500000,eb7476ae-6879-41d6-a20e-24a2b9288df4,1640995200000,
6231,4005630,,0,2020-12-13 01:57:15.205,2020-12-11 05:51:31.104,60,1029480,110,4979.513,308.88522,699b9dce-6b96-4943-ba66-9acc54034664.extra_data.json,Idp7XEd6un,35162,com.sec.android.app.shealth,3970468,27300000,699b9dce-6b96-4943-ba66-9acc54034664,1607644800000,
1884,1256361,90,0,2021-09-27 12:45:51.453,2021-09-03 04:00:01.080,60,48691,22,1465.1256,94.540955,ba369bfe-1f43-45c5-b200-de81304295ea.extra_data.json,Idp7XEd6un,400,com.sec.android.app.shealth,1255961,31260000,ba369bfe-1f43-45c5-b200-de81304295ea,1630627200000,
3235,2126409,90,0,2021-12-08 13:00:48.524,2021-12-07 05:00:01.329,-1,300000,38,2494.6638,163.52844,76bc0eee-ac4b-4503-9466-5773d9399f7d.extra_data.json,Idp7XEd6un,800,com.sec.android.app.shealth,2125609,28800000,76bc0eee-ac4b-4503-9466-5773d9399f7d,1638835200000,
6735,4406050,,0,2021-07-07 12:31:00.432,2021-07-06 04:00:00.574,60,360000,120,5388.261,346.11276,357736e4-2d7a-4415-9e40-45475f530f1a.extra_data.json,Idp7XEd6un,30800,com.sec.android.app.shealth,4375250,28800000,357736e4-2d7a-4415-9e40-45475f530f1a,1625529600000,
3532,2350075,90,0,2021-11-20 14:44:02.432,2021-11-19 05:00:01.162,-1,60000,43,2743.7837,178.90605,14c481d0-1d2a-46a0-804a-816caf104492.extra_data.json,Idp7XEd6un,5600,com.sec.android.app.shealth,2344475,29640000,14c481d0-1d2a-46a0-804a-816caf104492,1637280000000,
7341,4998076,,0,2021-07-14 03:03:24.522,2021-07-13 04:00:00.587,60,1962480,138,5860.9272,380.43884,bf5061ae-29c5-48d3-b729-987b0639dd27.extra_data.json,Idp7XEd6un,4000,com.sec.android.app.shealth,4994076,28740000,bf5061ae-29c5-48d3-b729-987b0639dd27,1626134400000,
6847,4663406,,0,2021-05-05 12:32:26.707,2021-05-04 04:00:00.793,60,1173940,128,5440.969,356.65482,90ac4f0b-a2bf-4b65-a569-40a79cce665b.extra_data.json,Idp7XEd6un,14654,com.sec.android.app.shealth,4648752,29460000,90ac4f0b-a2bf-4b65-a569-40a79cce665b,1620086400000,
10838,7129619,,0,2021-07-18 13:14:02.324,2021-07-17 13:03:47.705,60,654840,196,8671.393,559.44116,3e972191-9dd3-4c5e-aaa4-acf2e3fe2222.extra_data.json,Idp7XEd6un,22393,com.sec.android.app.shealth,7107226,30180000,3e972191-9dd3-4c5e-aaa4-acf2e3fe2222,1626480000000,
5761,3745351,,0,2021-02-16 03:08:15.307,2021-02-15 05:00:00.527,60,180000,101,4673.0625,298.62152,efc0271e-5559-40e3-8169-923186524798.extra_data.json,Idp7XEd6un,28400,com.sec.android.app.shealth,3716951,30240000,efc0271e-5559-40e3-8169-923186524798,1613347200000,
7148,4606070,,0,2020-12-05 18:12:49.120,2020-12-04 05:00:00.778,60,921360,126,5708.9614,348.6664,fed2adaa-ecbb-4679-a611-47b4069f8865.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,4603670,22440000,fed2adaa-ecbb-4679-a611-47b4069f8865,1607040000000,
8937,5848584,,0,2020-12-14 18:27:19.945,2020-12-13 06:18:56.454,60,846020,161,7099.2637,443.09134,99a99470-67b0-4f54-a4d2-674b285a5ada.extra_data.json,Idp7XEd6un,5600,com.sec.android.app.shealth,5842984,32580000,99a99470-67b0-4f54-a4d2-674b285a5ada,1607817600000,
10466,7365159,90,640700,2021-10-25 11:42:02.498,2021-10-24 04:00:00.483,-1,699160,135,8230.584,592.41705,3fa63c15-f3fd-44dc-afab-18b7d6eb04ba.extra_data.json,Idp7XEd6un,22400,com.sec.android.app.shealth,6702059,30000000,3fa63c15-f3fd-44dc-afab-18b7d6eb04ba,1635033600000,
6335,4317658,,0,2021-04-26 12:19:48.612,2021-04-25 04:00:00.717,60,1133620,118,5072.3765,333.2272,ef518424-e2d4-4821-87cd-277e2d634d57.extra_data.json,Idp7XEd6un,17520,com.sec.android.app.shealth,4300138,34920000,ef518424-e2d4-4821-87cd-277e2d634d57,1619308800000,
4602,3075720,,0,2021-08-14 12:41:38.012,2021-08-12 04:00:01.094,60,1253780,83,3736.5437,246.15392,f49cbea0-ea75-4b1c-b8ba-8a5a44ebd4c9.extra_data.json,Idp7XEd6un,25600,com.sec.android.app.shealth,3050120,30900000,f49cbea0-ea75-4b1c-b8ba-8a5a44ebd4c9,1628726400000,
7964,5296785,,675900,2020-11-29 16:14:29.756,2020-11-28 05:00:00.411,60,970920,146,6115.801,455.3608,202816b0-0e19-4333-af7b-ec6d04cbc607.extra_data.json,Idp7XEd6un,164920,com.sec.android.app.shealth,4455965,36000000,202816b0-0e19-4333-af7b-ec6d04cbc607,1606521600000,
8647,5670575,,0,2021-08-01 03:29:01.362,2021-07-31 04:00:00.462,60,300000,155,6978.4604,446.3113,58351e24-e171-40f4-8247-24d4a735e6b1.extra_data.json,Idp7XEd6un,40575,com.sec.android.app.shealth,5630000,32280000,58351e24-e171-40f4-8247-24d4a735e6b1,1627689600000,
13280,9653644,,3363300,2021-07-19 12:25:10.584,2021-07-18 04:00:00.975,60,2422220,266,7725.2344,788.8489,3f99cfd9-7e9d-42ca-94cc-526b1aa970eb.extra_data.json,Idp7XEd6un,27506,com.sec.android.app.shealth,6262838,32400000,3f99cfd9-7e9d-42ca-94cc-526b1aa970eb,1626566400000,
6614,5829711,,1695780,2021-07-04 13:33:58.117,2021-07-03 04:00:00.789,60,1695780,160,5084.8574,549.5023,5c3d39a1-91bd-4548-8be4-0376e43b6c8a.extra_data.json,Idp7XEd6un,23200,com.sec.android.app.shealth,4110731,29640000,5c3d39a1-91bd-4548-8be4-0376e43b6c8a,1625270400000,
5422,3888442,,0,2021-06-04 12:43:46.730,2021-06-03 04:00:01.123,60,1510880,106,4401.6235,288.68137,918b11e0-cd1a-4f8a-a3b9-39e0b62cdd57.extra_data.json,Idp7XEd6un,35895,com.sec.android.app.shealth,3852547,30420000,918b11e0-cd1a-4f8a-a3b9-39e0b62cdd57,1622678400000,
