com.samsung.shealth.tracker.pedometer_step_count,6211031,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
58997,4,0,104,2022-03-04 04:28:00.000,,,2022-03-04 04:31:55.859,2022-03-04 04:31:55.859,104,1.3930832,82.18799,5.1150208,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 04:29:00.000,ac71ce71-501c-4d06-8ba3-2c5469bdf83d,
37803,4,0,67,2022-03-04 14:22:00.000,,,2022-03-04 14:22:52.685,2022-03-04 14:22:49.288,67,1.398072,52.851562,3.3065186,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 14:23:00.000,ab6ed5ae-661d-4674-9940-7282ce5b9ab1,
13768,4,0,25,2022-02-26 16:39:00.000,,,2022-02-26 16:39:13.765,2022-02-26 16:39:00.234,25,1.4425122,19.861816,1.227356,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-26 16:40:00.000,c5fed20d-d6d4-40d3-8b78-23d0492ea609,
54771,4,0,90,2022-03-05 02:18:00.000,,,2022-03-05 02:18:59.883,2022-03-05 02:18:10.230,90,1.270732,69.59961,4.480774,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 02:19:00.000,4ab2f5c6-62a8-483f-9638-cb53ce5523ba,
15892,4,0,22,2022-03-01 13:29:00.000,,,2022-03-01 13:29:21.462,2022-03-01 13:29:02.897,22,1.0300587,16.370117,1.1281128,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-03-01 13:30:00.000,0e7c1dd5-bce3-4d73-9f1f-fffbd5f0d5f5,
40386,4,0,64,2022-03-03 12:18:00.000,,,2022-03-03 12:18:59.454,2022-03-03 12:18:05.524,64,1.2165291,49.13159,3.196762,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 12:19:00.000,26995804-de2b-4811-a2dd-0364a718ec07,
9253,4,0,17,2022-03-04 10:09:00.000,,,2022-03-04 10:09:31.280,2022-03-04 10:09:30.491,17,1.4953301,13.836914,0.8300171,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 10:10:00.000,8e98d85c-4d02-41cb-8356-91b73f5ae92c,
12235,4,0,19,2022-02-25 23:08:00.000,,,2022-02-25 23:08:58.826,2022-02-25 23:08:39.574,19,1.185869,14.510254,0.9558716,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-25 23:09:00.000,e67f871b-c038-44a4-950b-7a591628dec7,
4697,4,0,10,2022-03-02 08:05:00.000,,,2022-03-02 08:05:57.488,2022-03-02 08:05:57.488,10,1.7668053,8.299805,0.48718262,UTC+0900,Idp7XEd6un,com.sec.android.app.shealth,2022-03-02 08:06:00.000,05c4f6fc-7d0f-4cf5-b2b0-cefdc7d6a571,
41712,4,0,68,2022-03-05 02:09:00.000,,,2022-03-05 02:09:59.381,2022-03-05 02:09:04.685,68,1.2564981,52.41211,3.3848877,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 02:10:00.000,3060b876-9599-436c-8501-01ae1f83305b,
30414,4,0,53,2022-03-03 08:51:00.000,,,2022-03-03 08:52:36.211,2022-03-03 08:52:36.211,53,1.335215,40.61035,2.6540527,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 08:52:00.000,67db32cf-2fe1-4d5e-b334-2c8976b31967,
54360,4,0,86,2022-03-03 12:19:00.000,,,2022-03-03 12:19:59.630,2022-03-03 12:19:00.194,86,1.2135725,65.9707,4.29834,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 12:20:00.000,1c75750b-040a-48ff-9677-626a2141eeb7,
12505,4,0,18,2022-03-04 07:55:00.000,,,2022-03-04 07:55:26.661,2022-03-04 07:55:14.996,18,1.0717889,13.40332,0.9227295,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 07:56:00.000,a8211f0a-a108-426a-b161-5b705a7936e9,
8609,4,0,18,2022-02-26 14:17:00.000,,,2022-02-26 14:17:45.936,2022-02-26 14:17:45.936,18,1.7566798,15.124023,0.8747864,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-26 14:18:00.000,5b0fa7dd-bf3b-457e-8e34-b309cc1d8853,
49085,4,0,88,2022-03-04 13:32:00.000,,,2022-03-04 13:35:00.111,2022-03-04 13:35:00.111,88,1.3788819,67.68262,4.3997803,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 13:33:00.000,269db6cb-86cc-47a4-a5b0-6f18b308c7aa,
27761,4,0,44,2022-02-27 23:59:00.000,,,2022-02-28 00:03:13.611,2022-02-28 00:03:13.611,44,1.214657,33.720947,2.202896,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-28 00:00:00.000,8fc8fdeb-7d01-4dcb-86d5-5a3c9d78c5fd,
12213,4,0,21,2022-03-01 12:30:00.000,,,2022-03-01 12:30:33.254,2022-03-01 12:30:13.615,21,1.3776736,16.82666,1.0337524,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-03-01 12:31:00.000,b4012d27-864b-4910-9e24-38554764f252,
27931,4,0,40,2022-03-04 03:07:00.000,,,2022-03-04 03:08:28.861,2022-03-04 03:07:29.834,40,1.0792897,30.146484,2.0307922,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 03:08:00.000,84b687a9-ce4f-4324-a19a-a559d9e0ddaf,
42108,4,5,70,2022-02-26 16:32:00.000,,,2022-02-26 16:34:14.872,2022-02-26 16:34:14.872,75,1.3948623,58.73584,3.9007874,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-26 16:33:00.000,4d5333c8-479b-4f51-970d-75deee008af8,
22428,4,0,36,2022-03-04 06:18:00.000,,,2022-03-04 06:19:01.748,2022-03-04 06:19:01.748,36,1.2025044,26.970703,1.8355103,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 06:19:00.000,1bd4bc7e-ddf4-4338-be82-8117018fe323,
44850,4,0,73,2022-03-04 13:31:00.000,,,2022-03-04 13:35:00.017,2022-03-04 13:31:08.380,73,1.2447501,55.82715,3.6672363,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 13:32:00.000,afd178e2-6490-4c68-8f7c-61ad23f04e26,
17071,4,0,22,2022-03-03 12:13:00.000,,,2022-03-03 12:13:59.284,2022-03-03 12:13:51.248,22,0.9581502,16.357422,1.1297455,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 12:14:00.000,b59d5c71-11db-422a-8106-0d41ceafb30e,
17353,4,0,26,2022-02-28 00:06:00.000,,,2022-02-28 00:11:30.052,2022-02-28 00:11:30.052,26,1.1389811,19.764893,1.3097839,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-28 00:07:00.000,f90719dd-b77a-4d83-868b-48fc3b84b5cf,
27709,4,0,51,2022-03-02 07:23:00.000,,,2022-03-02 07:24:13.600,2022-03-02 07:23:01.453,51,1.4801378,41.01416,2.4987183,UTC+0900,Idp7XEd6un,com.sec.android.app.shealth,2022-03-02 07:24:00.000,5b01f3e9-4477-4b22-acdb-672d5a88a49b,
40795,4,0,62,2022-03-04 14:14:00.000,,,2022-03-04 14:15:00.103,2022-03-04 14:14:00.904,62,1.1570778,47.2041,3.1154785,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 14:15:00.000,1a114d94-d54f-4c63-9803-a84d389613a5,
8879,4,0,16,2022-03-02 18:27:00.000,,,2022-03-02 18:31:17.748,2022-03-02 18:31:17.748,16,1.4436175,12.818359,0.7833252,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-02 18:28:00.000,e6ce88c7-018b-4c1d-99e8-ef8d90562748,
8340,4,0,15,2022-02-26 16:21:00.000,,,2022-02-26 16:22:11.340,2022-02-26 16:22:11.340,15,1.403201,11.703613,0.7426758,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-26 16:22:00.000,34ade055-9c56-4ae0-a188-44c4db634af1,
7389,4,0,11,2022-03-05 00:24:00.000,,,2022-03-05 00:24:07.959,2022-03-05 00:24:04.371,11,1.1099353,8.202148,0.56311035,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 00:25:00.000,f199f7d7-08ea-40f0-a5af-273b8248a7c0,
12712,4,0,27,2022-03-01 13:59:00.000,,,2022-03-01 14:00:00.861,2022-03-01 14:00:00.861,27,1.858365,23.624512,1.7474365,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-03-01 14:00:00.000,3058d87e-816f-4c5d-8be9-7fe5eb681fff,
46690,4,0,77,2022-03-03 12:16:00.000,,,2022-03-03 12:17:21.040,2022-03-03 12:16:00.431,77,1.2690048,59.25,3.8437653,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 12:17:00.000,9aef3987-e59a-4979-9e3a-9b69fd3c258b,
3405,4,0,6,2022-02-28 02:02:00.000,,,2022-02-28 02:02:48.950,2022-02-28 02:02:48.950,6,1.3637693,4.644043,0.29916382,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-28 02:03:00.000,2d14fc39-fab4-4c1b-8722-c0c93bfbdf23,
16593,4,0,25,2022-03-05 03:26:00.000,,,2022-03-05 03:27:40.098,2022-03-05 03:27:40.098,25,1.1639191,19.313477,1.2463379,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 03:27:00.000,87b547cb-f2b1-4b88-8436-061787e95255,
9231,4,0,12,2022-02-25 17:20:00.000,,,2022-02-25 17:20:59.960,2022-02-25 17:20:55.633,12,0.9540076,8.806641,0.62438965,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-25 17:21:00.000,83853dea-e569-468a-b097-a7fbd641025f,
7561,4,0,14,2022-03-03 09:43:00.000,,,2022-03-03 09:43:51.779,2022-03-03 09:43:51.779,14,1.4193254,10.732422,0.70355225,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 09:44:00.000,a29b141d-ddf5-42cd-820f-9eac85a6d841,
40460,4,0,67,2022-02-27 23:41:00.000,,,2022-02-27 23:49:30.344,2022-02-27 23:49:30.344,67,1.2730037,51.506104,3.3438873,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-27 23:42:00.000,bb83f881-cb40-4ddd-806a-a831c5021634,
50130,4,0,84,2022-03-01 15:44:00.000,,,2022-03-01 15:45:46.267,2022-03-01 15:45:46.267,84,1.3082656,65.58447,4.154358,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-03-01 15:45:00.000,3746bf53-c636-43ce-8674-f22f0e3911bf,
35792,4,0,53,2022-02-27 23:45:00.000,,,2022-02-27 23:49:30.805,2022-02-27 23:49:30.805,53,1.1467448,41.04492,2.6374817,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-27 23:46:00.000,105b4093-34a9-4baa-924c-557328ac3089,
5002,4,0,7,2022-03-05 03:36:00.000,,,2022-03-05 03:37:14.131,2022-03-05 03:37:14.131,7,1.0920122,5.4628906,0.3474121,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 03:37:00.000,d985afdf-d283-41d6-b44b-eb51a3badc34,
13454,4,0,19,2022-03-03 09:11:00.000,,,2022-03-03 09:11:59.442,2022-03-03 09:11:47.355,19,1.0585997,14.243295,0.9703337,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 09:12:00.000,364c4905-8674-48be-86dd-7dd871c71747,
5490,4,0,9,2022-02-25 21:44:00.000,,,2022-02-25 21:44:08.651,2022-02-25 21:44:08.651,9,1.2664617,6.953125,0.44769287,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-25 21:45:00.000,f377660b-c97f-4a5b-86f7-89fea0e10b1a,
55579,4,0,101,2022-03-04 04:27:00.000,,,2022-03-04 04:31:55.810,2022-03-04 04:31:55.810,101,1.4249516,79.19824,4.988983,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 04:28:00.000,b2ec7c7d-4e4e-41e0-a28d-2568daa8f23d,
59327,4,0,106,2022-03-04 02:49:00.000,,,2022-03-04 02:52:40.411,2022-03-04 02:52:40.411,106,1.4151022,83.954834,5.2085114,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 02:50:00.000,38f276ed-72bd-440a-81c7-0f5475936366,
7783,4,0,6,2022-03-04 14:57:00.000,,,2022-03-04 14:58:06.438,2022-03-04 14:58:06.438,6,0.58529925,4.555664,0.302063,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 14:58:00.000,3e140ec5-92cc-48a8-9bdb-cad4c965106d,
60000,4,0,89,2022-03-04 10:08:00.000,,,2022-03-04 10:09:30.410,2022-03-04 10:09:30.410,89,1.1724122,70.34473,4.3796997,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 10:09:00.000,f38d6fff-39e6-4eca-8c5c-f25f88679f04,
8937,4,0,16,2022-02-26 21:16:00.000,,,2022-02-26 21:16:34.472,2022-02-26 21:16:34.472,16,1.3912082,12.434296,0.7935829,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-26 21:17:00.000,3c67d673-3b92-46ea-92d9-6caa6f049c71,
42151,4,0,69,2022-03-02 08:07:00.000,,,2022-03-02 08:07:59.410,2022-03-02 08:07:37.534,69,1.2719973,53.6167,3.4239197,UTC+0900,Idp7XEd6un,com.sec.android.app.shealth,2022-03-02 08:08:00.000,c81ddd61-171f-41eb-adda-1e4832df1a5f,
8955,4,0,13,2022-03-03 09:52:00.000,,,2022-03-03 09:52:08.380,2022-03-03 09:52:00.533,13,1.0913315,9.7734375,0.6598892,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 09:53:00.000,14d241da-886f-4e8a-8abf-9998ed166f0a,
15211,4,0,28,2022-03-04 11:27:00.000,,,2022-03-04 11:27:56.191,2022-03-04 11:27:43.514,28,1.4905132,22.672852,1.3668823,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 11:28:00.000,ee0b18fc-36f7-4189-aed3-00a60426912d,
17444,4,0,29,2022-02-25 21:45:00.000,,,2022-02-25 21:45:59.678,2022-02-25 21:45:44.874,29,1.2936972,22.567383,1.4367371,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-25 21:46:00.000,9e693018-850b-442c-84c8-a44baef5439d,
57356,4,0,104,2022-03-04 04:29:00.000,,,2022-03-04 04:31:55.918,2022-03-04 04:31:55.918,104,1.4315131,82.106445,5.116852,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 04:30:00.000,5c992b50-4faa-49c8-b17a-b39de41d881d,
51516,4,0,77,2022-03-05 06:31:00.000,,,2022-03-05 06:31:57.446,2022-03-05 06:31:18.227,77,1.1381638,58.63379,3.8724976,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 06:32:00.000,0efc7850-9ce1-43e3-b2b5-d30eb9e5d19a,
16349,4,0,22,2022-03-04 09:24:00.000,,,2022-03-04 09:24:44.169,2022-03-04 09:24:41.146,22,1.0026668,16.393555,1.12854,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 09:25:00.000,5b06cdb0-b97d-42a6-93bd-6d6181722990,
4831,4,0,6,2022-03-02 08:41:00.000,,,2022-03-02 08:41:18.659,2022-03-02 08:41:18.659,6,3.4722223,16.77539,1.510437,UTC+0900,Idp7XEd6un,com.sec.android.app.shealth,2022-03-02 08:42:00.000,01343007-7837-4ce1-a33e-1f74a7063082,
60000,4,172,0,2022-02-26 16:31:00.000,,,2022-02-26 16:34:14.835,2022-02-26 16:34:14.835,172,3.921875,235.3125,22.126984,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-26 16:32:00.000,15261823-053e-41c3-a7e9-8aa81da52355,
8690,4,0,16,2022-03-03 13:18:00.000,,,2022-03-03 13:18:25.666,2022-03-03 13:18:25.666,16,1.4324456,12.448486,0.794754,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 13:19:00.000,9d5b7e0b-d685-40eb-95e2-a6a631456c6e,
37725,4,0,68,2022-03-04 09:57:00.000,,,2022-03-04 09:59:01.363,2022-03-04 09:59:01.363,68,1.4112365,53.240234,3.36438,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 09:58:00.000,c604c62e-0fbb-4e76-ac92-b1dee7d43202,
26581,4,0,47,2022-03-05 03:20:00.000,,,2022-03-05 03:21:29.731,2022-03-05 03:21:29.731,47,1.386426,36.853516,2.319519,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 03:21:00.000,3693431e-c211-40d0-82ee-7d1fa8900280,
5387,4,0,7,2022-03-05 06:39:00.000,,,2022-03-05 06:39:00.976,2022-03-05 06:39:00.170,7,0.9540076,5.1396484,0.36401367,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 06:40:00.000,5468ccbd-628d-4a2e-bd39-cf5dc2ce6fda,
4912,4,0,10,2022-02-26 00:28:00.000,,,2022-02-26 00:28:06.842,2022-02-26 00:28:04.347,10,1.8340719,9.010742,0.60791016,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-26 00:29:00.000,5b8a9bf9-548d-4ef2-bc07-a0cb9ba2786e,
21390,4,0,34,2022-03-05 06:32:00.000,,,2022-03-05 06:33:15.146,2022-03-05 06:32:05.336,34,1.2530516,26.80371,1.6810303,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 06:33:00.000,8268fe08-ae70-4a7f-bf53-06ff711422c7,
3764,4,0,3,2022-03-04 13:35:00.000,,,2022-03-04 13:35:01.138,2022-03-04 13:35:00.407,3,0.6121929,2.3046875,0.14978027,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 13:36:00.000,727e29d3-edf1-40c4-9356-9e24b89f221e,
60000,4,0,106,2022-03-04 02:58:00.000,,,2022-03-04 03:02:56.303,2022-03-04 02:58:00.272,106,1.404305,84.2583,5.2028656,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 02:59:00.000,fc0787ea-b8ed-41bd-baad-9531439940bd,
45230,4,0,72,2022-03-04 14:17:00.000,,,2022-03-04 14:22:48.817,2022-03-04 14:22:48.817,72,1.2441207,56.27246,3.5663452,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 14:18:00.000,c7c82515-3df3-4c5b-88ed-ffd4bd810e43,
34354,4,0,58,2022-03-02 17:22:00.000,,,2022-03-02 17:24:06.214,2022-03-02 17:24:06.214,58,1.3181823,45.286133,2.8729858,UTC+0900,Idp7XEd6un,com.sec.android.app.shealth,2022-03-02 17:23:00.000,0b8ae14b-6b67-411d-aab8-c00d211c6790,
15189,4,0,25,2022-02-26 16:28:00.000,,,2022-02-26 16:28:18.560,2022-02-26 16:28:00.558,25,1.2791971,19.430176,1.2413635,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-26 16:29:00.000,dbdb10c3-86fc-44ea-b769-cab3ecaf9f06,
6368,4,0,8,2022-03-05 00:34:00.000,,,2022-03-05 00:34:18.977,2022-03-05 00:34:18.977,8,0.94174063,5.9970703,0.40698242,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 00:35:00.000,93ee55aa-55e7-423d-bc17-8028f961e61c,
44908,4,0,87,2022-03-04 10:47:00.000,,,2022-03-04 10:48:57.517,2022-03-04 10:48:57.517,87,1.5478518,69.51172,4.263733,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 10:48:00.000,70067092-d0f1-4df3-8750-f74e18585390,
12470,4,0,20,2022-02-26 16:41:00.000,,,2022-02-26 16:41:44.573,2022-02-26 16:41:00.129,20,1.2188566,15.199219,1.0080566,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-26 16:42:00.000,490a2a99-aa6e-42b4-8a5b-88c003a1d63a,
10033,4,0,19,2022-03-03 10:57:00.000,,,2022-03-03 10:57:27.826,2022-03-03 10:57:27.826,19,1.4831657,14.880859,0.940094,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 10:58:00.000,0f043b7f-4189-4db3-9e90-8469912cac34,
53380,4,0,102,2022-03-04 02:52:00.000,,,2022-03-04 02:52:59.528,2022-03-04 02:52:40.532,102,1.5141482,80.82666,5.0155334,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 02:53:00.000,c912b76a-b36a-4cce-b77e-9ad5ba426dd5,
59998,4,0,104,2022-03-04 03:45:00.000,,,2022-03-04 03:46:32.270,2022-03-04 03:46:32.270,104,1.3699622,82.19629,5.114929,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 03:46:00.000,816abb05-ed03-4d4c-b788-410db1d2fd87,
24321,4,0,40,2022-03-04 15:53:00.000,,,2022-03-04 15:54:34.797,2022-03-04 15:54:34.797,40,1.2781073,31.085938,1.9830322,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 15:54:00.000,60fd52ea-5023-4095-a3da-81624ba665b8,
12757,4,0,25,2022-02-25 21:52:00.000,,,2022-02-25 21:52:15.821,2022-02-25 21:52:14.610,25,1.5565389,19.85791,1.2287903,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-25 21:53:00.000,951e4c98-4703-4333-8e86-4264faa4975a,
5171,4,0,11,2022-03-04 06:24:00.000,,,2022-03-04 06:24:37.280,2022-03-04 06:24:33.829,11,1.7812954,9.211914,0.534729,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 06:25:00.000,f5123ab0-5341-47f6-b82a-055e7752bb42,
9797,4,0,17,2022-03-02 16:53:00.000,,,2022-03-02 16:53:20.665,2022-03-02 16:53:11.171,17,1.3432503,13.160156,0.84872437,UTC+0900,Idp7XEd6un,com.sec.android.app.shealth,2022-03-02 16:54:00.000,28a6f81c-0f7d-4feb-b7cf-bf393d745b14,
24347,4,0,43,2022-03-03 12:41:00.000,,,2022-03-03 12:41:39.693,2022-03-03 12:41:39.693,43,1.3837241,33.690186,2.1257782,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 12:42:00.000,88c59273-7e38-4664-b211-bab729e8e32c,
7771,4,0,14,2022-03-03 08:38:00.000,,,2022-03-03 08:38:55.753,2022-03-03 08:38:55.753,14,1.4315753,11.125488,0.68743896,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 08:39:00.000,3c55f648-b3aa-4153-84ed-efb17adaf464,
23543,4,0,40,2022-03-04 03:11:00.000,,,2022-03-04 03:12:38.205,2022-03-04 03:12:38.205,40,1.3287449,31.283691,1.9786072,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 03:12:00.000,6dc4ed8e-eb1a-4914-bb47-cfd1bf2c46e9,
41391,4,0,77,2022-02-26 20:46:00.000,,,2022-02-26 20:47:27.866,2022-02-26 20:46:14.752,77,1.476834,61.12844,3.7927337,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-26 20:47:00.000,801f6d6e-2129-4166-a39b-54c195f4b9b8,
58462,4,0,100,2022-03-04 03:09:00.000,,,2022-03-04 03:10:01.379,2022-03-04 03:09:00.400,100,1.3468679,78.74072,4.9235535,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 03:10:00.000,747c5bdc-da45-4812-a533-14385c82c57a,
60000,4,0,93,2022-03-04 04:46:00.000,,,2022-03-04 04:49:04.024,2022-03-04 04:49:04.024,93,1.200293,72.01758,4.6240845,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 04:47:00.000,02f58bc3-7ef7-4649-88a5-ee61ec8d9f36,
19540,4,1,18,2022-03-03 09:35:00.000,,,2022-03-03 09:35:55.178,2022-03-03 09:35:00.327,19,0.8821948,17.23883,1.3585014,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 09:36:00.000,13d9d2ab-7973-46dc-a8c5-7b6e3ed09851,
29170,4,0,51,2022-03-04 14:10:00.000,,,2022-03-04 14:12:44.581,2022-03-04 14:12:44.581,51,1.3983915,40.791992,2.5005493,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 14:11:00.000,6db0690a-ce92-4f32-adff-221b75420c0d,
60000,4,0,101,2022-03-04 04:14:00.000,,,2022-03-04 04:15:00.491,2022-03-04 04:15:00.491,101,1.3235352,79.41211,4.9783936,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 04:15:00.000,b995972e-ea49-42a3-9a5d-d3a16a1de355,
25870,4,0,41,2022-03-06 04:28:00.000,,,2022-03-06 04:29:28.487,2022-03-06 04:29:28.487,41,1.2152435,31.439453,2.0489502,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-06 04:29:00.000,53e44c17-0063-4ffe-acc5-8e8837a2bfe5,
53157,4,0,95,2022-03-04 03:42:00.000,,,2022-03-04 03:46:32.142,2022-03-04 03:46:32.142,95,1.415188,75.228516,4.671509,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 03:43:00.000,d133eb38-3986-484f-badb-f832803d3890,
8429,4,0,11,2022-02-26 16:42:00.000,,,2022-02-26 16:42:08.522,2022-02-26 16:42:04.741,11,0.9584415,8.07959,0.5720215,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-26 16:43:00.000,e6871a8e-6760-4056-85f1-6c4e41a3b59e,
41639,4,0,68,2022-03-05 01:38:00.000,,,2022-03-05 01:40:11.000,2022-03-05 01:38:20.176,68,1.2711648,52.930664,3.3811646,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 01:39:00.000,bfdd0298-d315-42f8-a7c1-5bc6a751db1b,
23496,4,0,39,2022-03-05 03:25:00.000,,,2022-03-05 03:27:39.986,2022-03-05 03:25:07.532,39,1.2864599,30.22754,1.944519,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 03:26:00.000,c8e2ce6b-1236-44b9-89e0-19a596b40729,
51978,4,0,83,2022-03-04 03:39:00.000,,,2022-03-04 03:39:59.666,2022-03-04 03:39:00.545,83,1.2261403,63.73242,4.145752,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-04 03:40:00.000,23dfb37d-0084-45fc-8f59-82948cc68cf8,
12161,4,0,19,2022-03-05 09:40:00.000,,,2022-03-05 09:40:33.160,2022-03-05 09:40:33.160,19,1.2010008,14.605469,0.947876,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-05 09:41:00.000,63740365-7612-47a9-9c5e-17302141aadb,
32334,4,0,52,2022-03-03 12:15:00.000,,,2022-03-03 12:15:59.494,2022-03-03 12:15:26.508,52,1.2351136,39.93701,2.5976257,UTC+0700,Idp7XEd6un,com.sec.android.app.shealth,2022-03-03 12:16:00.000,6a8a2a8a-d6fc-414d-8b7a-75b52619924d,
