com.samsung.shealth.tracker.pedometer_day_summary,6211031,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
6429,85f1df3e-6e05-4a4d-97cb-0d5c854a5a0e.binning_data.json,3456715,8000,88,2021-09-01 02:11:28.109,com.sec.android.app.shealth,2021-08-31 12:36:10.136,85f1df3e-6e05-4a4d-97cb-0d5c854a5a0e.source_info.json,1.5209517,5257.498,336.9941,6341,VfS0qUERdZ,com.sec.android.app.shealth,0,85f1df3e-6e05-4a4d-97cb-0d5c854a5a0e.achievement.json,85f1df3e-6e05-4a4d-97cb-0d5c854a5a0e,1630368000000,
3336,fb98b746-1e9c-4cc3-8ba7-082e996e01b1.binning_data.json,1930676,8000,22,2022-02-05 04:06:46.421,com.sec.android.app.shealth,2022-02-04 13:08:16.008,fb98b746-1e9c-4cc3-8ba7-082e996e01b1.source_info.json,1.3495308,2605.5078,169.18411,3314,VfS0qUERdZ,com.sec.android.app.shealth,0,fb98b746-1e9c-4cc3-8ba7-082e996e01b1.achievement.json,fb98b746-1e9c-4cc3-8ba7-082e996e01b1,1643932800000,
4864,22550d6b-9480-461d-96a6-eaaf7b91eb7b.binning_data.json,2569635,8000,535,2022-02-14 05:00:05.076,com.sec.android.app.shealth,2022-02-13 05:00:04.384,,1.5245314,3917.49,274.64,4329,j9zBUHWfhn,com.sec.android.app.shealth,0,22550d6b-9480-461d-96a6-eaaf7b91eb7b.achievement.json,22550d6b-9480-461d-96a6-eaaf7b91eb7b,1644624000000,
657,709ae581-3448-4ade-8b26-b65cb2b9c343.binning_data.json,410559,8000,0,2021-11-09 05:00:02.109,com.sec.android.app.shealth,2021-11-09 05:00:02.109,,1.2346122,506.88184,32.81543,657,Idp7XEd6un,com.sec.android.app.shealth,0,709ae581-3448-4ade-8b26-b65cb2b9c343.achievement.json,709ae581-3448-4ade-8b26-b65cb2b9c343,1636329600000,
3203,065d861a-2d45-4bd2-ad64-218649ae28ae.binning_data.json,1785709,8000,16,2022-01-05 05:00:04.628,com.sec.android.app.shealth,2022-01-04 05:00:05.224,,1.4053003,2509.4587,162.80763,3187,j9zBUHWfhn,com.sec.android.app.shealth,0,065d861a-2d45-4bd2-ad64-218649ae28ae.achievement.json,065d861a-2d45-4bd2-ad64-218649ae28ae,1641168000000,
1811,d975fb0e-2cfa-463d-8e56-911f0d238d64.binning_data.json,1135022,8000,4,2021-10-26 04:00:01.905,com.sec.android.app.shealth,2021-10-26 04:00:01.905,,1.2401664,1407.6172,91.546875,1807,Idp7XEd6un,com.sec.android.app.shealth,0,d975fb0e-2cfa-463d-8e56-911f0d238d64.achievement.json,d975fb0e-2cfa-463d-8e56-911f0d238d64,1635120000000,
2058,9eed8ac5-ca9d-45e0-b146-d128ed42d75f.binning_data.json,1293012,8000,0,2021-10-23 04:00:02.007,com.sec.android.app.shealth,2021-10-23 04:00:02.007,,1.2356708,1597.7383,102.95215,2058,Idp7XEd6un,com.sec.android.app.shealth,0,9eed8ac5-ca9d-45e0-b146-d128ed42d75f.achievement.json,9eed8ac5-ca9d-45e0-b146-d128ed42d75f,1634860800000,
6070,20243d9e-e2a7-4282-8858-e8f64aa9b69e.binning_data.json,3104581,8000,93,2021-07-22 04:00:04.749,com.sec.android.app.shealth,2021-07-21 04:00:03.581,,1.5952424,4952.56,319.53,5977,j9zBUHWfhn,com.sec.android.app.shealth,0,20243d9e-e2a7-4282-8858-e8f64aa9b69e.achievement.json,20243d9e-e2a7-4282-8858-e8f64aa9b69e,1626739200000,
9449,0d351a8b-8dda-4341-904c-e808890a06fa.binning_data.json,5793624,8000,0,2021-10-16 22:00:02.578,com.sec.android.app.shealth,2021-10-16 22:00:02.578,,1.2674853,7343.334,469.2401,9449,Idp7XEd6un,com.sec.android.app.shealth,0,0d351a8b-8dda-4341-904c-e808890a06fa.achievement.json,0d351a8b-8dda-4341-904c-e808890a06fa,1634342400000,
2402,0f8b0a6a-c860-48a9-9978-c9aafcca88a9.binning_data.json,1514616,8000,0,2022-03-20 04:00:02.486,com.sec.android.app.shealth,2022-03-20 04:00:02.486,,1.2294223,1862.1035,119.83292,2402,Idp7XEd6un,com.sec.android.app.shealth,0,0f8b0a6a-c860-48a9-9978-c9aafcca88a9.achievement.json,0f8b0a6a-c860-48a9-9978-c9aafcca88a9,1647648000000,
1007,48a24672-32ab-4768-8138-3f8a7b2e37b4.binning_data.json,650111,8000,0,2021-11-10 05:00:03.089,com.sec.android.app.shealth,2021-11-10 05:00:03.089,,1.1974343,778.4657,50.594997,1007,Idp7XEd6un,com.sec.android.app.shealth,0,48a24672-32ab-4768-8138-3f8a7b2e37b4.achievement.json,48a24672-32ab-4768-8138-3f8a7b2e37b4,1636416000000,
404,d8e5c8cd-18b6-4193-9555-35323808fc03.binning_data.json,269025,8000,0,2022-01-01 05:00:04.244,com.sec.android.app.shealth,2022-01-01 05:00:04.244,,1.153808,310.4043,20.423935,404,Idp7XEd6un,com.sec.android.app.shealth,0,d8e5c8cd-18b6-4193-9555-35323808fc03.achievement.json,d8e5c8cd-18b6-4193-9555-35323808fc03,1640908800000,
1180,0663d8d8-c581-456a-b4f4-4abb47bc1f30.binning_data.json,763894,8000,0,2021-10-20 04:00:02.601,com.sec.android.app.shealth,2021-10-20 04:00:02.601,,1.1888254,908.1367,59.039062,1180,Idp7XEd6un,com.sec.android.app.shealth,0,0663d8d8-c581-456a-b4f4-4abb47bc1f30.achievement.json,0663d8d8-c581-456a-b4f4-4abb47bc1f30,1634601600000,
649,d338e47f-2a09-407a-82a5-624865628751.binning_data.json,396797,8000,0,2022-01-18 05:00:02.443,com.sec.android.app.shealth,2022-01-18 05:00:02.443,,1.2756479,506.17383,32.261597,649,Idp7XEd6un,com.sec.android.app.shealth,0,d338e47f-2a09-407a-82a5-624865628751.achievement.json,d338e47f-2a09-407a-82a5-624865628751,1642377600000,
11168,6645186c-feb7-4c85-b74e-39c95d9d123d.binning_data.json,6220187,8000,4,2021-07-26 03:04:39.756,com.sec.android.app.shealth,2021-07-25 13:11:53.638,6645186c-feb7-4c85-b74e-39c95d9d123d.source_info.json,1.4215453,8842.278,560.1604,11164,VfS0qUERdZ,com.sec.android.app.shealth,0,6645186c-feb7-4c85-b74e-39c95d9d123d.achievement.json,6645186c-feb7-4c85-b74e-39c95d9d123d,1627171200000,
4508,4ce2b91d-10f1-48e7-ada9-7672aa2aa68d.binning_data.json,2441860,8000,56,2021-08-04 04:44:20.625,com.sec.android.app.shealth,2021-08-03 04:01:44.597,,1.4966938,3654.7173,235.36896,4452,j9zBUHWfhn,com.sec.android.app.shealth,0,4ce2b91d-10f1-48e7-ada9-7672aa2aa68d.achievement.json,4ce2b91d-10f1-48e7-ada9-7672aa2aa68d,1627862400000,
3186,e1f4d734-8bdf-4def-a965-abc2e5e0864a.binning_data.json,1842723,8000,32,2022-01-26 13:09:36.246,com.sec.android.app.shealth,2022-01-25 13:09:19.090,e1f4d734-8bdf-4def-a965-abc2e5e0864a.source_info.json,1.3494139,2486.596,162.0638,3154,VfS0qUERdZ,com.sec.android.app.shealth,0,e1f4d734-8bdf-4def-a965-abc2e5e0864a.achievement.json,e1f4d734-8bdf-4def-a965-abc2e5e0864a,1643068800000,
2805,ed52322e-df8f-4d3a-9d34-7398c7ce0218.binning_data.json,1552126,8000,56,2022-02-09 05:00:04.162,com.sec.android.app.shealth,2022-02-09 05:00:04.162,,1.4173714,2199.939,144.10298,2749,j9zBUHWfhn,com.sec.android.app.shealth,0,ed52322e-df8f-4d3a-9d34-7398c7ce0218.achievement.json,ed52322e-df8f-4d3a-9d34-7398c7ce0218,1644278400000,
4585,cba4d16c-e2c6-4980-9edb-b018129a57f7.binning_data.json,2529512,8000,74,2021-10-05 12:16:53.745,com.sec.android.app.shealth,2021-10-04 12:15:07.585,cba4d16c-e2c6-4980-9edb-b018129a57f7.source_info.json,1.4344816,3628.539,238.36044,4511,VfS0qUERdZ,com.sec.android.app.shealth,0,cba4d16c-e2c6-4980-9edb-b018129a57f7.achievement.json,cba4d16c-e2c6-4980-9edb-b018129a57f7,1633305600000,
3703,ecc26e18-e399-4899-8c33-5f43e4dfe328.binning_data.json,2082920,8000,17,2022-01-16 05:00:04.623,com.sec.android.app.shealth,2022-01-16 05:00:04.623,,1.3910471,2897.44,188.36,3686,j9zBUHWfhn,com.sec.android.app.shealth,0,ecc26e18-e399-4899-8c33-5f43e4dfe328.achievement.json,ecc26e18-e399-4899-8c33-5f43e4dfe328,1642204800000,
11493,4c1b7c70-b27a-493d-9d9f-7fd526d6e566.binning_data.json,6709977,8000,0,2022-03-04 17:00:02.778,com.sec.android.app.shealth,2022-03-04 17:00:02.778,,1.3465074,9035.034,571.08325,11493,Idp7XEd6un,com.sec.android.app.shealth,0,4c1b7c70-b27a-493d-9d9f-7fd526d6e566.achievement.json,4c1b7c70-b27a-493d-9d9f-7fd526d6e566,1646352000000,
4207,b64b6c77-7629-4c15-9e96-093c4fd5469a.binning_data.json,2261702,8000,412,2022-02-10 13:40:40.626,com.sec.android.app.shealth,2022-02-09 13:06:53.452,b64b6c77-7629-4c15-9e96-093c4fd5469a.source_info.json,1.5284191,3456.829,239.54965,3795,VfS0qUERdZ,com.sec.android.app.shealth,0,b64b6c77-7629-4c15-9e96-093c4fd5469a.achievement.json,b64b6c77-7629-4c15-9e96-093c4fd5469a,1644364800000,
1290,18cfd320-2471-4322-9941-6473ecd4b23c.binning_data.json,825712,8000,0,2021-12-03 05:00:02.626,com.sec.android.app.shealth,2021-12-03 05:00:02.626,,1.214466,1002.8003,64.59439,1290,Idp7XEd6un,com.sec.android.app.shealth,0,18cfd320-2471-4322-9941-6473ecd4b23c.achievement.json,18cfd320-2471-4322-9941-6473ecd4b23c,1638403200000,
4412,05db6e6e-943d-4c50-b4a4-70df6725a31e.binning_data.json,2542227,8000,0,2022-02-18 03:46:23.827,com.sec.android.app.shealth,2022-02-17 12:54:41.445,05db6e6e-943d-4c50-b4a4-70df6725a31e.source_info.json,1.3558068,3446.7698,220.27429,4412,VfS0qUERdZ,com.sec.android.app.shealth,0,05db6e6e-943d-4c50-b4a4-70df6725a31e.achievement.json,05db6e6e-943d-4c50-b4a4-70df6725a31e,1645056000000,
4272,f65e6586-90d2-401c-b389-6223a0b7c451.binning_data.json,2314852,8000,35,2021-10-20 04:00:04.872,com.sec.android.app.shealth,2021-10-19 04:00:04.413,,1.4786211,3422.7898,220.1794,4237,j9zBUHWfhn,com.sec.android.app.shealth,0,f65e6586-90d2-401c-b389-6223a0b7c451.achievement.json,f65e6586-90d2-401c-b389-6223a0b7c451,1634515200000,
6607,66010a94-c5ed-4f83-885a-faf151c78909.binning_data.json,4108101,8000,4,2022-03-05 17:00:02.734,com.sec.android.app.shealth,2022-03-05 17:00:02.734,,1.2543166,5152.8594,330.60028,6603,Idp7XEd6un,com.sec.android.app.shealth,0,66010a94-c5ed-4f83-885a-faf151c78909.achievement.json,66010a94-c5ed-4f83-885a-faf151c78909,1646438400000,
2257,3bc79817-9f5b-4612-acce-613e8061d6c4.binning_data.json,1370474,8000,0,2021-09-29 04:00:02.187,com.sec.android.app.shealth,2021-09-29 04:00:02.187,,1.2808977,1755.4373,112.00227,2257,Idp7XEd6un,com.sec.android.app.shealth,0,3bc79817-9f5b-4612-acce-613e8061d6c4.achievement.json,3bc79817-9f5b-4612-acce-613e8061d6c4,1632787200000,
2842,624e7a0a-cd92-4da3-81e0-c14ec0e3871f.binning_data.json,1724245,8000,0,2021-09-15 04:00:01.984,com.sec.android.app.shealth,2021-09-15 04:00:01.984,,1.2859516,2217.2969,141.0813,2842,Idp7XEd6un,com.sec.android.app.shealth,0,624e7a0a-cd92-4da3-81e0-c14ec0e3871f.achievement.json,624e7a0a-cd92-4da3-81e0-c14ec0e3871f,1631577600000,
6206,17ec86fb-a909-4df2-adc3-0568741ba2f5.binning_data.json,3407543,8000,79,2021-11-12 03:09:56.272,com.sec.android.app.shealth,2021-11-11 12:26:45.666,17ec86fb-a909-4df2-adc3-0568741ba2f5.source_info.json,1.4708214,5011.8877,322.13113,6127,VfS0qUERdZ,com.sec.android.app.shealth,0,17ec86fb-a909-4df2-adc3-0568741ba2f5.achievement.json,17ec86fb-a909-4df2-adc3-0568741ba2f5,1636588800000,
8647,b00f6c5a-9fea-4ac4-91c9-b99fa5d0d2eb.binning_data.json,4657054,8000,103,2021-08-01 03:29:01.479,com.sec.android.app.shealth,2021-07-31 12:59:23.714,b00f6c5a-9fea-4ac4-91c9-b99fa5d0d2eb.source_info.json,1.4984708,6978.4595,446.31134,8544,VfS0qUERdZ,com.sec.android.app.shealth,0,b00f6c5a-9fea-4ac4-91c9-b99fa5d0d2eb.achievement.json,b00f6c5a-9fea-4ac4-91c9-b99fa5d0d2eb,1627689600000,
2251,c1f463e4-bc58-407e-a535-1a62ad601ff0.binning_data.json,1446891,8000,0,2021-08-30 04:00:01.840,com.sec.android.app.shealth,2021-08-30 04:00:01.840,,1.2038537,1741.8461,112.30468,2251,Idp7XEd6un,com.sec.android.app.shealth,0,c1f463e4-bc58-407e-a535-1a62ad601ff0.achievement.json,c1f463e4-bc58-407e-a535-1a62ad601ff0,1630195200000,
3447,59d95efc-b2c9-488b-8cd4-ab626f461e7b.binning_data.json,2067686,8000,3,2021-08-21 04:00:01.964,com.sec.android.app.shealth,2021-08-21 04:00:01.964,,1.3053743,2699.105,171.51314,3444,Idp7XEd6un,com.sec.android.app.shealth,0,59d95efc-b2c9-488b-8cd4-ab626f461e7b.achievement.json,59d95efc-b2c9-488b-8cd4-ab626f461e7b,1629417600000,
1888,44919d99-e57b-48f1-8880-2915cd3420b3.binning_data.json,1237654,8000,1,2021-12-05 05:00:02.771,com.sec.android.app.shealth,2021-12-05 05:00:02.771,,1.1757649,1455.1909,95.07837,1887,Idp7XEd6un,com.sec.android.app.shealth,0,44919d99-e57b-48f1-8880-2915cd3420b3.achievement.json,44919d99-e57b-48f1-8880-2915cd3420b3,1638576000000,
4779,a11bdc73-94d4-4314-814d-d12d26ba3363.binning_data.json,2685206,8000,28,2021-12-14 05:00:04.945,com.sec.android.app.shealth,2021-12-12 05:50:08.885,,1.4005584,3760.7893,244.15869,4751,j9zBUHWfhn,com.sec.android.app.shealth,0,a11bdc73-94d4-4314-814d-d12d26ba3363.achievement.json,a11bdc73-94d4-4314-814d-d12d26ba3363,1639267200000,
6203,1483eca4-549c-4209-9ada-765fbc2cafb7.binning_data.json,3212613,8000,117,2021-09-23 04:00:04.497,com.sec.android.app.shealth,2021-09-22 04:01:34.409,,1.5700272,5043.8906,324.9621,6086,j9zBUHWfhn,com.sec.android.app.shealth,0,1483eca4-549c-4209-9ada-765fbc2cafb7.achievement.json,1483eca4-549c-4209-9ada-765fbc2cafb7,1632182400000,
7487,c6c94d74-38b7-4165-ada4-f968c7b9056f.binning_data.json,3946071,8000,41,2021-09-28 04:00:05.179,com.sec.android.app.shealth,2021-09-27 04:00:06.229,,1.5387422,6071.9863,386.66684,7446,j9zBUHWfhn,com.sec.android.app.shealth,0,c6c94d74-38b7-4165-ada4-f968c7b9056f.achievement.json,c6c94d74-38b7-4165-ada4-f968c7b9056f,1632614400000,
2945,fe0d3a4c-a274-4176-acc1-4add26da17ab.binning_data.json,1851024,8000,0,2021-09-25 04:00:01.916,com.sec.android.app.shealth,2021-09-25 04:00:01.916,,1.2349011,2285.8323,146.54704,2945,Idp7XEd6un,com.sec.android.app.shealth,0,fe0d3a4c-a274-4176-acc1-4add26da17ab.achievement.json,fe0d3a4c-a274-4176-acc1-4add26da17ab,1632441600000,
5187,5bbddc5e-da68-4ddf-b866-7b6ad7d7f0dc.binning_data.json,2732970,8000,58,2021-09-24 04:00:05.493,com.sec.android.app.shealth,2021-09-23 04:00:04.527,,1.5290215,4178.77,269.11,5129,j9zBUHWfhn,com.sec.android.app.shealth,0,5bbddc5e-da68-4ddf-b866-7b6ad7d7f0dc.achievement.json,5bbddc5e-da68-4ddf-b866-7b6ad7d7f0dc,1632268800000,
1405,ea3f346b-5ebc-40b9-a2b8-36e145e45027.binning_data.json,879951,8000,0,2021-09-14 04:00:01.601,com.sec.android.app.shealth,2021-09-14 04:00:01.601,,1.2457805,1096.2266,69.65918,1405,Idp7XEd6un,com.sec.android.app.shealth,0,ea3f346b-5ebc-40b9-a2b8-36e145e45027.achievement.json,ea3f346b-5ebc-40b9-a2b8-36e145e45027,1631491200000,
6835,8d038ed3-4f93-43f2-b698-264db234d1f9.binning_data.json,3645570,8000,5,2021-08-11 04:00:04.604,com.sec.android.app.shealth,2021-08-10 04:00:04.427,,1.5040798,5483.23,343.71332,6830,j9zBUHWfhn,com.sec.android.app.shealth,0,8d038ed3-4f93-43f2-b698-264db234d1f9.achievement.json,8d038ed3-4f93-43f2-b698-264db234d1f9,1628467200000,
2866,060e8f6e-84f8-46e6-a189-667fa8182ffe.binning_data.json,1806072,8000,0,2021-09-01 04:00:01.930,com.sec.android.app.shealth,2021-09-01 04:00:01.930,,1.2338742,2228.467,142.42293,2866,Idp7XEd6un,com.sec.android.app.shealth,0,060e8f6e-84f8-46e6-a189-667fa8182ffe.achievement.json,060e8f6e-84f8-46e6-a189-667fa8182ffe,1630368000000,
526,c77d623e-d749-4ba1-bfe0-f0e4330a51a7.binning_data.json,350705,8000,0,2022-02-12 05:00:02.075,com.sec.android.app.shealth,2022-02-12 05:00:02.075,,1.1524944,404.18652,26.55664,526,Idp7XEd6un,com.sec.android.app.shealth,0,c77d623e-d749-4ba1-bfe0-f0e4330a51a7.achievement.json,c77d623e-d749-4ba1-bfe0-f0e4330a51a7,1644537600000,
7254,363a7306-ca12-4262-9155-19453ddfe30f.binning_data.json,3847081,8000,70,2021-09-16 04:00:03.667,com.sec.android.app.shealth,2021-09-15 04:00:04.689,,1.5265386,5872.7183,373.25357,7184,j9zBUHWfhn,com.sec.android.app.shealth,0,363a7306-ca12-4262-9155-19453ddfe30f.achievement.json,363a7306-ca12-4262-9155-19453ddfe30f,1631577600000,
4731,b1d7535a-8960-4a7a-8c0d-e43a65bdf8d1.binning_data.json,2702332,8000,10,2021-10-26 11:47:08.201,com.sec.android.app.shealth,2021-10-25 11:40:22.560,b1d7535a-8960-4a7a-8c0d-e43a65bdf8d1.source_info.json,1.3684783,3698.0828,242.09639,4721,VfS0qUERdZ,com.sec.android.app.shealth,0,b1d7535a-8960-4a7a-8c0d-e43a65bdf8d1.achievement.json,b1d7535a-8960-4a7a-8c0d-e43a65bdf8d1,1635120000000,
10269,c7632b46-865b-4153-9804-23a330c8aa60.binning_data.json,5079194,8000,33,2021-09-11 04:00:03.445,com.sec.android.app.shealth,2021-09-07 04:00:04.953,,1.5225405,7733.2783,535.5938,10236,j9zBUHWfhn,com.sec.android.app.shealth,0,c7632b46-865b-4153-9804-23a330c8aa60.achievement.json,c7632b46-865b-4153-9804-23a330c8aa60,1630886400000,
4916,74aa6536-f45f-420a-8a38-10e444401a41.binning_data.json,3026592,8000,66,2021-08-17 04:00:02.009,com.sec.android.app.shealth,2021-08-17 04:00:02.009,,1.2712805,3847.6484,249.90674,4850,Idp7XEd6un,com.sec.android.app.shealth,0,74aa6536-f45f-420a-8a38-10e444401a41.achievement.json,74aa6536-f45f-420a-8a38-10e444401a41,1629072000000,
3739,dc703225-611c-4eaa-b1d9-990d082890ec.binning_data.json,2132994,8000,14,2021-08-23 12:37:53.961,com.sec.android.app.shealth,2021-08-22 13:38:31.963,dc703225-611c-4eaa-b1d9-990d082890ec.source_info.json,1.3945122,2974.4863,190.39597,3725,VfS0qUERdZ,com.sec.android.app.shealth,0,dc703225-611c-4eaa-b1d9-990d082890ec.achievement.json,dc703225-611c-4eaa-b1d9-990d082890ec,1629590400000,
2066,93ecb0a5-3900-4010-8f5c-22e1b44432ac.binning_data.json,1235530,8000,0,2021-08-13 04:00:13.028,com.sec.android.app.shealth,2021-08-13 04:00:13.028,,1.3065906,1614.332,102.26709,2066,Idp7XEd6un,com.sec.android.app.shealth,0,93ecb0a5-3900-4010-8f5c-22e1b44432ac.achievement.json,93ecb0a5-3900-4010-8f5c-22e1b44432ac,1628726400000,
4140,57590426-c79a-483e-8175-4faf4c5380b1.binning_data.json,2570197,8000,0,2021-08-28 04:00:02.161,com.sec.android.app.shealth,2021-08-28 04:00:02.161,,1.2496827,3211.9316,205.9256,4140,Idp7XEd6un,com.sec.android.app.shealth,0,57590426-c79a-483e-8175-4faf4c5380b1.achievement.json,57590426-c79a-483e-8175-4faf4c5380b1,1630022400000,
997,43ad58ba-4104-47be-b08d-436ef888ce11.binning_data.json,648856,8000,0,2022-03-24 04:00:02.571,com.sec.android.app.shealth,2022-03-24 04:00:02.571,,1.1867408,770.024,49.858852,997,Idp7XEd6un,com.sec.android.app.shealth,0,43ad58ba-4104-47be-b08d-436ef888ce11.achievement.json,43ad58ba-4104-47be-b08d-436ef888ce11,1647993600000,
4427,06290512-65dc-4ce7-8d06-89042fe38b09.binning_data.json,2437053,8000,28,2021-10-01 12:35:39.218,com.sec.android.app.shealth,2021-09-30 12:24:30.627,06290512-65dc-4ce7-8d06-89042fe38b09.source_info.json,1.4499478,3533.6008,229.41962,4399,VfS0qUERdZ,com.sec.android.app.shealth,0,06290512-65dc-4ce7-8d06-89042fe38b09.achievement.json,06290512-65dc-4ce7-8d06-89042fe38b09,1632960000000,
11066,c8860d91-6dd1-4fb1-afe1-3d7ed736d4c0.binning_data.json,6555423,8000,10,2021-10-18 04:00:02.279,com.sec.android.app.shealth,2021-10-17 22:12:01.749,,1.3257455,8690.822,553.3611,11056,Idp7XEd6un,com.sec.android.app.shealth,0,c8860d91-6dd1-4fb1-afe1-3d7ed736d4c0.achievement.json,c8860d91-6dd1-4fb1-afe1-3d7ed736d4c0,1634428800000,
1136,2c9a7cd3-fc31-4e03-85de-3721f40f1268.binning_data.json,767722,8000,0,2021-10-29 04:00:02.723,com.sec.android.app.shealth,2021-10-29 04:00:02.723,,1.1540086,885.9585,56.583435,1136,Idp7XEd6un,com.sec.android.app.shealth,0,2c9a7cd3-fc31-4e03-85de-3721f40f1268.achievement.json,2c9a7cd3-fc31-4e03-85de-3721f40f1268,1635379200000,
1550,eb7ea93c-66ef-4743-8b41-bee83d9415d7.binning_data.json,765763,8000,591,2021-12-22 05:00:02.557,com.sec.android.app.shealth,2021-12-22 05:00:02.557,,1.9780612,1514.728,118.13254,959,Idp7XEd6un,com.sec.android.app.shealth,0,eb7ea93c-66ef-4743-8b41-bee83d9415d7.achievement.json,eb7ea93c-66ef-4743-8b41-bee83d9415d7,1640044800000,
4909,5b98aafc-62c2-4955-96db-dac0376eb776.binning_data.json,2580164,8000,32,2021-09-17 04:00:05.785,com.sec.android.app.shealth,2021-09-16 04:00:03.682,,1.5359265,3962.9434,251.60892,4877,j9zBUHWfhn,com.sec.android.app.shealth,0,5b98aafc-62c2-4955-96db-dac0376eb776.achievement.json,5b98aafc-62c2-4955-96db-dac0376eb776,1631664000000,
12717,2ade7801-955f-40c3-9df6-90f685d1d3df.binning_data.json,6960687,8000,16,2021-10-17 22:12:05.429,com.sec.android.app.shealth,2021-10-16 22:00:06.059,,1.4235263,9908.722,645.04346,12701,j9zBUHWfhn,com.sec.android.app.shealth,0,2ade7801-955f-40c3-9df6-90f685d1d3df.achievement.json,2ade7801-955f-40c3-9df6-90f685d1d3df,1634342400000,
4842,85dd5e32-1ddd-45cf-9b59-67c61214f2aa.binning_data.json,3074785,8000,1,2021-10-25 04:00:02.144,com.sec.android.app.shealth,2021-10-25 04:00:02.144,,1.2192366,3748.8906,242.1394,4841,Idp7XEd6un,com.sec.android.app.shealth,0,85dd5e32-1ddd-45cf-9b59-67c61214f2aa.achievement.json,85dd5e32-1ddd-45cf-9b59-67c61214f2aa,1635033600000,
3085,6226992d-1f23-48b1-9e9a-073833fc8e65.binning_data.json,1843300,8000,0,2021-10-09 06:22:49.886,com.sec.android.app.shealth,2021-10-09 06:22:49.886,,1.3093678,2413.5586,152.79727,3085,Idp7XEd6un,com.sec.android.app.shealth,0,6226992d-1f23-48b1-9e9a-073833fc8e65.achievement.json,6226992d-1f23-48b1-9e9a-073833fc8e65,1633651200000,
2280,2bc2f3d3-251b-4c8c-a389-6894f76ecadc.binning_data.json,1492001,8000,0,2021-11-22 05:00:02.451,com.sec.android.app.shealth,2021-11-22 05:00:02.451,,1.1841973,1766.824,113.76236,2280,Idp7XEd6un,com.sec.android.app.shealth,0,2bc2f3d3-251b-4c8c-a389-6894f76ecadc.achievement.json,2bc2f3d3-251b-4c8c-a389-6894f76ecadc,1637452800000,
2655,4a8e2c6a-89dd-4079-ab97-6e7fb8ace269.binning_data.json,1543405,8000,0,2021-12-25 14:46:52.527,com.sec.android.app.shealth,2021-12-24 13:43:45.758,4a8e2c6a-89dd-4079-ab97-6e7fb8ace269.source_info.json,1.3395042,2067.3987,134.2345,2655,VfS0qUERdZ,com.sec.android.app.shealth,0,4a8e2c6a-89dd-4079-ab97-6e7fb8ace269.achievement.json,4a8e2c6a-89dd-4079-ab97-6e7fb8ace269,1640304000000,
8728,778b3b5e-c68a-440a-a24f-7dccd7858abe.binning_data.json,4595808,8000,20,2021-09-20 12:33:36.462,com.sec.android.app.shealth,2021-09-19 04:06:54.302,778b3b5e-c68a-440a-a24f-7dccd7858abe.source_info.json,1.5258813,7012.6577,439.36157,8708,VfS0qUERdZ,com.sec.android.app.shealth,0,778b3b5e-c68a-440a-a24f-7dccd7858abe.achievement.json,778b3b5e-c68a-440a-a24f-7dccd7858abe,1632009600000,
11787,37b4815c-ee0d-47b9-b32e-0da9080de099.binning_data.json,6613510,8000,18,2022-02-01 05:00:05.278,com.sec.android.app.shealth,2022-01-31 05:00:05.543,,1.3314714,8805.701,610.15,11769,j9zBUHWfhn,com.sec.android.app.shealth,0,37b4815c-ee0d-47b9-b32e-0da9080de099.achievement.json,37b4815c-ee0d-47b9-b32e-0da9080de099,1643500800000,
3433,a8e7ab0a-6215-43d3-8484-c3ada11d1fde.binning_data.json,1875163,8000,36,2021-08-31 12:38:54.294,com.sec.android.app.shealth,2021-08-30 12:00:14.468,a8e7ab0a-6215-43d3-8484-c3ada11d1fde.source_info.json,1.4785107,2772.4487,179.91248,3397,VfS0qUERdZ,com.sec.android.app.shealth,0,a8e7ab0a-6215-43d3-8484-c3ada11d1fde.achievement.json,a8e7ab0a-6215-43d3-8484-c3ada11d1fde,1630281600000,
2623,47987962-e0b8-417a-955d-de3e35bd3a40.binning_data.json,1411564,8000,33,2021-10-21 04:00:03.981,com.sec.android.app.shealth,2021-10-20 04:00:04.888,,1.48665,2098.5024,137.52492,2590,j9zBUHWfhn,com.sec.android.app.shealth,0,47987962-e0b8-417a-955d-de3e35bd3a40.achievement.json,47987962-e0b8-417a-955d-de3e35bd3a40,1634601600000,
3261,20ac25b1-03ef-4fc1-b40c-d8c7429246b0.binning_data.json,1818735,8000,29,2022-01-15 05:00:04.717,com.sec.android.app.shealth,2022-01-14 05:00:04.899,,1.4054956,2556.2244,165.32138,3232,j9zBUHWfhn,com.sec.android.app.shealth,0,20ac25b1-03ef-4fc1-b40c-d8c7429246b0.achievement.json,20ac25b1-03ef-4fc1-b40c-d8c7429246b0,1642032000000,
