com.samsung.shealth.stand_day_summary,6211031,1
stand_time,update_time,create_time,deviceuuid,pkg_name,datauuid,day_time
12668928,2021-08-29 03:50:29.223,2021-08-28 13:21:04.447,j9zBUHWfhn,com.sec.android.app.shealth,28b463d8-17fa-9198-077c-856df2f79fa2,1630108800000,
2247168,2021-10-27 01:41:24.311,2021-10-26 11:45:11.772,j9zBUHWfhn,com.sec.android.app.shealth,1f06c068-0b21-b746-29cb-113dd9120507,1635206400000,
3428352,2021-05-14 01:15:25.296,2021-05-13 12:32:21.597,j9zBUHWfhn,com.sec.android.app.shealth,4a8fb254-1f24-37b3-5b6e-d26fd1177797,1620864000000,
4784128,2020-11-23 03:42:18.243,2020-11-22 15:29:37.963,j9zBUHWfhn,com.sec.android.app.shealth,7e77b501-7fac-aeab-1f40-6bdf0b10dae2,1606003200000,
13631488,2021-09-04 03:11:48.243,2021-09-03 22:34:41.728,j9zBUHWfhn,com.sec.android.app.shealth,c7a067e8-ba0c-7dd0-1e93-553a15ba3f79,1630627200000,
1201152,2021-04-06 00:32:52.268,2021-04-05 12:26:25.958,j9zBUHWfhn,com.sec.android.app.shealth,4f56eef2-d768-436c-b5d3-7eb4a3413a53,1617580800000,
1581056,2021-10-18 00:35:05.232,2021-10-17 06:54:27.350,j9zBUHWfhn,com.sec.android.app.shealth,b5264282-3107-9e50-81a8-d37312e443e2,1634428800000,
2690048,2021-07-24 01:48:57.218,2021-07-23 12:31:40.073,j9zBUHWfhn,com.sec.android.app.shealth,e2e45db6-c026-593f-0810-99903327b639,1626998400000,
34816,2021-06-24 19:53:19.608,2021-06-24 13:00:25.367,j9zBUHWfhn,com.sec.android.app.shealth,285dc0a0-a32d-85ab-a382-f06b8661d4aa,1624492800000,
6563840,2022-01-09 03:20:10.228,2022-01-08 14:03:43.583,j9zBUHWfhn,com.sec.android.app.shealth,27877003-4c91-130e-9b38-5dbf6c454e32,1641600000000,
1398784,2022-01-20 01:05:12.235,2022-01-19 12:53:48.249,j9zBUHWfhn,com.sec.android.app.shealth,b7294a53-9ba0-b1cf-295b-532b58b70f06,1642550400000,
1393664,2021-11-09 01:43:36.287,2021-11-08 12:42:42.011,j9zBUHWfhn,com.sec.android.app.shealth,f2981739-c900-c541-7006-a7a984345b1c,1636329600000,
3181568,2020-10-29 01:29:00.949,2020-10-28 12:32:22.240,j9zBUHWfhn,com.sec.android.app.shealth,088e1903-4ec9-2a0a-8f8f-48fe3b53d31b,1603843200000,
5244928,2021-06-26 02:27:48.018,2021-06-25 12:33:30.637,j9zBUHWfhn,com.sec.android.app.shealth,44472c80-8175-7d12-6cc7-4b1bfde550ca,1624579200000,
2167808,2021-03-30 01:56:02.231,2021-03-29 12:38:05.122,j9zBUHWfhn,com.sec.android.app.shealth,f8bf77c8-320a-f007-282d-828061fbdf81,1616976000000,
2359296,2020-10-05 01:01:32.287,2020-10-04 12:49:54.159,j9zBUHWfhn,com.sec.android.app.shealth,ebd28df0-de0e-3455-9dd1-54006ba029ee,1601769600000,
5407744,2021-01-24 03:01:40.266,2021-01-23 14:40:02.539,j9zBUHWfhn,com.sec.android.app.shealth,cfdad266-78c2-f3ef-eccb-07e161ad128c,1611360000000,
4937728,2022-01-06 03:03:59.341,2022-01-05 13:00:45.721,j9zBUHWfhn,com.sec.android.app.shealth,43a788c4-24fd-2ea7-b1ca-27d011562e85,1641340800000,
3474432,2021-09-15 01:35:07.190,2021-09-14 12:12:42.815,j9zBUHWfhn,com.sec.android.app.shealth,0605e07e-6616-6e4e-e530-1db999e44c2c,1631577600000,
2294784,2021-06-09 01:36:13.234,2021-06-08 12:35:36.281,j9zBUHWfhn,com.sec.android.app.shealth,e1898dd8-1462-bd78-c646-be6b50e7306e,1623110400000,
1390592,2022-02-15 01:06:12.227,2022-02-14 13:10:08.658,j9zBUHWfhn,com.sec.android.app.shealth,d9aa7392-02a1-20a3-06f2-a5b7782ade3d,1644796800000,
378880,2021-02-02 23:03:58.333,2021-02-02 13:04:46.643,j9zBUHWfhn,com.sec.android.app.shealth,b38b9efa-e07d-64e5-cc65-363a81d0fed8,1612224000000,
167936,2021-04-26 21:45:15.260,2021-04-26 12:19:18.790,j9zBUHWfhn,com.sec.android.app.shealth,d68105e9-62bc-bd46-d28e-dadfbea98470,1619395200000,
2131968,2021-05-07 01:05:49.269,2021-05-06 12:33:28.104,j9zBUHWfhn,com.sec.android.app.shealth,93b3594b-80e0-98b1-2719-70bdfbb2d29f,1620259200000,
9043968,2021-05-24 03:19:13.298,2021-05-23 13:17:24.670,j9zBUHWfhn,com.sec.android.app.shealth,a4451d80-ecac-8f94-b7c5-63c660c7cee9,1621728000000,
2397184,2021-11-30 02:29:01.386,2021-11-29 05:00:02.691,j9zBUHWfhn,com.sec.android.app.shealth,fd7d589e-c1dd-145e-d2ea-747b0067f176,1638144000000,
167936,2021-07-19 21:22:08.241,2021-07-19 12:25:07.932,j9zBUHWfhn,com.sec.android.app.shealth,8bc695d4-167e-e559-bc12-d39f2fc4e6d4,1626652800000,
2532352,2020-10-16 01:51:39.126,2020-10-15 12:17:12.410,j9zBUHWfhn,com.sec.android.app.shealth,1a282c35-da23-2415-e2bc-a1338549b336,1602720000000,
1048576,2020-10-12 00:07:12.214,2020-10-11 13:05:28.776,j9zBUHWfhn,com.sec.android.app.shealth,9dd3cce5-a6d2-4673-ad32-fff4f334f196,1602374400000,
1310720,2021-10-24 00:46:54.226,2021-10-23 12:39:23.932,j9zBUHWfhn,com.sec.android.app.shealth,0a9b5547-b3f2-17e4-3dfd-db9fd64b9d98,1634947200000,
0,2021-07-21 10:56:59.228,2021-07-21 10:56:59.228,j9zBUHWfhn,com.sec.android.app.shealth,48594752-22f9-ac20-5b99-fb93e9253adc,1626825600000,
4411392,2021-11-23 03:34:10.226,2021-11-22 12:33:37.023,j9zBUHWfhn,com.sec.android.app.shealth,06d75dbe-38bf-0d06-bb97-37a47e32e1b6,1637539200000,
3473408,2020-10-24 01:36:14.232,2020-10-23 16:14:06.553,j9zBUHWfhn,com.sec.android.app.shealth,a3400617-07cd-1965-df2a-8dfe3205cbbc,1603411200000,
1380352,2020-12-27 01:03:53.250,2020-12-26 14:55:59.058,j9zBUHWfhn,com.sec.android.app.shealth,cb00b0c5-abbf-5da8-5111-bc778c5bd801,1608940800000,
3211264,2020-12-20 02:39:34.297,2020-12-19 16:33:52.852,j9zBUHWfhn,com.sec.android.app.shealth,aff26d3e-617e-9293-2856-6703186a7934,1608336000000,
446464,2021-07-29 02:43:49.290,2021-07-28 12:32:04.476,j9zBUHWfhn,com.sec.android.app.shealth,611309f7-b1de-15e6-99b5-3a7e824648bc,1627430400000,
3313664,2021-02-19 02:21:41.225,2021-02-18 13:18:32.136,j9zBUHWfhn,com.sec.android.app.shealth,2512f250-3674-04fc-36c1-7c1e919e74db,1613606400000,
75776,2021-11-29 04:07:12.519,2021-11-28 14:04:33.619,j9zBUHWfhn,com.sec.android.app.shealth,9ac809f3-5586-cb6b-bf87-48acba6091be,1638057600000,
172032,2020-10-18 21:42:40.261,2020-10-18 13:27:57.175,j9zBUHWfhn,com.sec.android.app.shealth,26d7cf7a-a0ab-ae9a-c1b1-3a7e9fb3d215,1602979200000,
167936,2021-10-07 21:59:38.246,2021-10-07 12:37:06.099,j9zBUHWfhn,com.sec.android.app.shealth,32f4e5bf-5320-5c68-59ef-b6ca7a4d3ded,1633564800000,
4379136,2021-05-18 02:19:20.262,2021-05-17 04:00:04.145,j9zBUHWfhn,com.sec.android.app.shealth,e645b792-350d-f9a6-8079-558298bc01cb,1621209600000,
2097154,2021-09-27 01:37:38.272,2021-09-26 04:00:02.596,j9zBUHWfhn,com.sec.android.app.shealth,cdaf6bd8-c4a4-7c1a-9114-1f6d43bd63be,1632614400000,
4194304,2020-10-23 02:43:04.227,2020-10-22 22:55:20.934,j9zBUHWfhn,com.sec.android.app.shealth,3ac882c3-a64f-9bb7-1aad-085fd936ae3b,1603324800000,
33792,2021-01-13 20:38:34.565,2021-01-13 13:10:54.428,j9zBUHWfhn,com.sec.android.app.shealth,99048c53-b1bc-ba03-da88-34310db7e38f,1610496000000,
10567680,2021-06-06 03:13:33.314,2021-06-05 13:47:08.769,j9zBUHWfhn,com.sec.android.app.shealth,26ec9dda-7547-624e-b4c3-69b34e01be23,1622851200000,
628736,2021-06-03 23:58:47.223,2021-06-03 04:00:04.708,j9zBUHWfhn,com.sec.android.app.shealth,2636c5b2-0ede-75c8-9bad-b00fc4cafdc2,1622678400000,
303104,2021-04-20 22:12:36.244,2021-04-20 11:55:30.517,j9zBUHWfhn,com.sec.android.app.shealth,9c8444b7-7223-b7fd-4e5f-6c07f08238ab,1618876800000,
6629376,2022-02-24 03:12:29.286,2022-02-23 12:56:41.587,j9zBUHWfhn,com.sec.android.app.shealth,5ade74b8-c548-2da8-fe7d-0e5298999686,1645574400000,
14729728,2021-10-02 03:35:25.307,2021-10-01 12:34:02.219,j9zBUHWfhn,com.sec.android.app.shealth,d9d4c790-97d7-744b-76e4-bf75ea215ef6,1633046400000,
6464512,2022-01-26 03:51:31.324,2022-01-25 13:10:21.396,j9zBUHWfhn,com.sec.android.app.shealth,b605dece-a8c9-c7d9-cab0-cc3286d7564b,1643068800000,
0,2021-02-26 13:03:59.838,2021-02-26 13:03:59.838,j9zBUHWfhn,com.sec.android.app.shealth,f5ebb79d-f4a8-8e34-69f5-ab4ef4836b1d,1614297600000,
1201664,2020-12-12 01:46:13.220,2020-12-11 12:35:13.320,j9zBUHWfhn,com.sec.android.app.shealth,b1c5b5e6-c5b4-cd15-6ef5-e140832e3d6e,1607644800000,
4473856,2021-03-31 02:03:17.215,2021-03-30 12:47:28.124,j9zBUHWfhn,com.sec.android.app.shealth,a1bc46b5-5d58-58ab-2565-d83f0b891d88,1617062400000,
3474432,2021-01-07 02:26:57.280,2021-01-06 12:33:33.182,j9zBUHWfhn,com.sec.android.app.shealth,e037d7db-99ec-1253-9680-6130918d23ba,1609891200000,
1064961,2021-05-30 00:12:33.333,2021-05-29 04:00:04.337,j9zBUHWfhn,com.sec.android.app.shealth,27e7fcd8-a46d-608e-4c14-ce098b679a1a,1622246400000,
0,2021-02-23 12:38:35.191,2021-02-23 12:38:35.191,j9zBUHWfhn,com.sec.android.app.shealth,6b005e24-1e2a-b97b-5b2a-94327c202f2e,1614038400000,
2097152,2020-11-27 02:04:53.253,2020-11-26 13:54:09.833,j9zBUHWfhn,com.sec.android.app.shealth,9cba11cb-83bc-7052-028b-76d915e1a4a8,1606348800000,
