com.samsung.shealth.exercise,6211031,11
live_data_internal,mission_value,subset_data,total_calorie,completion_status,pace_info_id,pace_live_data,sensing_status,source_type,mission_type,tracking_status,program_id,reward_status,heart_rate_sample_count,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid,com.samsung.health.exercise.sweat_loss
,0,,46.0,0,,,,4,0,,,0,,0.0,,,,,663800,,,,2021-07-25 17:10:36.480,1001,,,,,30001,,,,2021-07-25 17:22:43.297,2021-07-25 17:22:43.297,,1.7777778,,,838,657.56,,46.0,,,,UTC-0400,j9zBUHWfhn,,,dd30d922-d115-74f3-23bc-f09488505234.com.samsung.health.exercise.live_data.json,,1.449498,com.sec.android.app.shealth,,,,2021-07-25 17:21:40.280,dd30d922-d115-74f3-23bc-f09488505234,,
,0,,80.0,0,,,,4,0,,,0,,0.0,,,,,1050860,,,,2021-10-11 15:28:52.200,1001,,,,,30001,,,,2021-10-11 15:47:24.272,2021-10-11 15:47:24.272,,1.7777778,,,1431,1135.059,,80.0,,,,UTC+0200,j9zBUHWfhn,,,a9f7d29d-81c3-46d4-a2a9-ca62df130408.com.samsung.health.exercise.live_data.json,,1.5230615,com.sec.android.app.shealth,,,,2021-10-11 15:46:23.060,a9f7d29d-81c3-46d4-a2a9-ca62df130408,,
,0,,54.0,0,,,,4,0,,,0,,0.0,,,,,770860,,,,2021-10-07 22:12:30.560,1001,,,,,30001,,,,2021-10-07 22:26:23.076,2021-10-07 22:26:23.076,,2.1944444,,,947,740.67,,54.0,,,,UTC-0400,j9zBUHWfhn,,,c463ee9f-2a5a-8f36-6875-816809664cdf.com.samsung.health.exercise.live_data.json,,1.4469209,com.sec.android.app.shealth,,,,2021-10-07 22:25:21.420,c463ee9f-2a5a-8f36-6875-816809664cdf,,
,0,,110.0,0,,,,4,0,,,0,,0.0,,,,,1150860,,,27aad644-b062-8fbe-aebc-8a78ac101680.com.samsung.health.exercise.location_data.json,2020-10-12 00:12:04.560,0,,,,,,,,,2020-10-12 00:32:17.409,2020-10-12 00:32:17.409,,,,,,,,110.0,,,,UTC-0400,j9zBUHWfhn,,,27aad644-b062-8fbe-aebc-8a78ac101680.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-10-12 00:31:15.420,27aad644-b062-8fbe-aebc-8a78ac101680,,
,0,,77.0,0,,,,4,0,,,0,,0.0,,,,,819580,,,9b8c359b-a1bd-6e0b-1f98-eacc4ac14310.com.samsung.health.exercise.location_data.json,2021-02-25 00:20:46.540,0,,,,,,,,,2021-02-25 00:35:29.278,2021-02-25 00:35:29.278,,,,,,,,77.0,,,,UTC-0500,j9zBUHWfhn,,,9b8c359b-a1bd-6e0b-1f98-eacc4ac14310.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2021-02-25 00:34:26.120,9b8c359b-a1bd-6e0b-1f98-eacc4ac14310,,
,0,,129.0,0,,,,4,0,,,0,,0.0,,,,,1725180,,,,2021-08-20 21:55:57.920,1001,,,,,30001,,,,2021-08-20 22:25:45.230,2021-08-20 22:25:45.230,,2.25,,,2478,1932.1704,,129.0,,,,UTC-0400,j9zBUHWfhn,,,acc8ad75-6159-5d56-6d36-c70366fac036.com.samsung.health.exercise.live_data.json,,1.4178152,com.sec.android.app.shealth,,,,2021-08-20 22:24:43.100,acc8ad75-6159-5d56-6d36-c70366fac036,,
,0,,82.0,0,,,,4,0,,,0,,0.0,,,,,1189920,,,,2021-06-01 22:14:00.140,1001,,,,,30001,,,,2021-06-01 22:34:55.312,2021-06-01 22:34:55.312,,1.8506755,,,1312,1052.43,,82.0,,,,UTC-0400,j9zBUHWfhn,,,ffad907a-20ae-0e6a-e13f-26e5cdebe8fa.com.samsung.health.exercise.live_data.json,,1.5141572,com.sec.android.app.shealth,,,,2021-06-01 22:33:50.060,ffad907a-20ae-0e6a-e13f-26e5cdebe8fa,,
,0,,48.0,0,,,,4,0,,,0,,0.0,,,,,654840,,,,2021-07-17 17:03:35.900,1001,,,,,30001,,,,2021-07-17 17:15:36.222,2021-07-17 17:15:36.222,,2.0,,,884,702.04,,48.0,,,,UTC-0400,j9zBUHWfhn,,,d9c64856-3947-1177-225e-5aab7026cf1a.com.samsung.health.exercise.live_data.json,,1.5509053,com.sec.android.app.shealth,,,,2021-07-17 17:14:30.740,d9c64856-3947-1177-225e-5aab7026cf1a,,
,0,,76.0,0,,,,4,0,,,0,,0.0,,,,,1053260,,,,2021-09-24 20:31:29.640,1001,,,,,30001,,,,2021-09-24 20:50:03.810,2021-09-24 20:50:03.810,,1.8333334,,,1312,1041.05,,76.0,,,,UTC-0400,j9zBUHWfhn,,,3de55439-5205-6dfd-1adb-513882159402.com.samsung.health.exercise.live_data.json,,1.4547021,com.sec.android.app.shealth,,,,2021-09-24 20:49:02.900,3de55439-5205-6dfd-1adb-513882159402,,
,0,,56.0,0,,,,4,0,,,0,,0.0,,,,,651380,,,,2021-07-23 21:08:14.640,0,,,,,,,,,2021-07-23 21:20:09.357,2021-07-23 21:20:09.357,,,,,,,,56.0,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-07-23 21:19:06.020,8998b98f-8a51-4704-84be-ab4c0aa0bcf5,,
,0,,66.0,0,,,,4,0,,,0,,0.0,,,,,813720,,,,2021-10-11 08:19:14.300,1001,,,,,30001,,,,2021-10-11 08:33:51.543,2021-10-11 08:33:51.543,,1.6388888,,,1190,943.13,,66.0,,,,UTC+0200,j9zBUHWfhn,,,650400d3-544a-dc31-cd89-0eed5a264492.com.samsung.health.exercise.live_data.json,,1.4719235,com.sec.android.app.shealth,,,,2021-10-11 08:32:48.020,650400d3-544a-dc31-cd89-0eed5a264492,,
da911b2b-fa6a-c705-d46f-d47ff482e062.live_data_internal.json,0,,92.0,0,,,,4,0,,,0,48,0.0,,,,,808580,,,,2022-03-04 04:35:36.580,1001,,,,105.0,30001,,,121.0,2022-03-04 04:50:36.470,2022-03-04 04:50:36.470,,1.4613498,,81.0,1140,862.58,,92.0,,,,UTC+0700,j9zBUHWfhn,,,da911b2b-fa6a-c705-d46f-d47ff482e062.com.samsung.health.exercise.live_data.json,,1.3553376,com.sec.android.app.shealth,,,,2022-03-04 04:49:05.160,da911b2b-fa6a-c705-d46f-d47ff482e062,,
,,,,1,,,,4,0,0,,,,,,,,,1475024,,,,2021-03-18 22:02:00.000,1001,,,,,30001,,,,2021-03-18 22:35:00.065,2021-03-18 22:35:00.065,,1.4668133,,,2309,1806.8906,,114.09003,,,,UTC-0600,Idp7XEd6un,,,4af2234c-34ae-46ed-8f4d-30e8844d4e72.com.samsung.health.exercise.live_data.json,,1.2249906,com.sec.android.app.shealth,,,,2021-03-18 22:26:35.000,4af2234c-34ae-46ed-8f4d-30e8844d4e72,,
,0,,123.0,0,,,,4,0,,,0,,0.0,,,,,1281840,,,,2021-08-08 00:42:17.480,0,,,,,,,,,2021-08-08 01:04:45.131,2021-08-08 01:04:45.131,,,,,,,,123.0,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-08-08 01:03:39.320,5f50caec-9cfb-4cdf-c1de-2713e857612e,,
,0,,63.0,0,,,,4,0,,,0,,0.0,,,,,688580,,,9b495d45-3532-c49f-4292-0e5b6328ab7b.com.samsung.health.exercise.location_data.json,2021-02-02 13:15:36.800,0,,,,,,,,,2021-02-02 13:28:07.363,2021-02-02 13:28:07.363,,,,,,,,63.0,,,,UTC-0500,j9zBUHWfhn,,,9b495d45-3532-c49f-4292-0e5b6328ab7b.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2021-02-02 13:27:05.380,9b495d45-3532-c49f-4292-0e5b6328ab7b,,
65bbe8d9-061b-3e43-15cb-6b52704fbdfb.live_data_internal.json,0,,88.0,0,,,,4,0,,,0,67,0.0,,,,,864140,,,,2022-01-30 23:40:58.740,1001,,,,113.0,30001,,,127.0,2022-01-30 23:56:55.416,2022-01-30 23:56:55.416,,1.5,,83.0,1282,901.67,,88.0,,,,UTC-0500,j9zBUHWfhn,,,65bbe8d9-061b-3e43-15cb-6b52704fbdfb.com.samsung.health.exercise.live_data.json,,1.3491664,com.sec.android.app.shealth,,,,2022-01-30 23:55:22.880,65bbe8d9-061b-3e43-15cb-6b52704fbdfb,,
9068f9b2-7286-3a97-d502-3f0282341c59.live_data_internal.json,0,,66.0,0,,,,4,0,,,0,38,0.0,,,,,600420,,,,2021-12-04 20:02:17.080,1001,,,,93.0,30001,,,99.0,2021-12-04 20:13:53.580,2021-12-04 20:13:53.580,,1.6944444,,86.0,609,476.93,,66.0,,,,UTC-0500,j9zBUHWfhn,,,9068f9b2-7286-3a97-d502-3f0282341c59.com.samsung.health.exercise.live_data.json,,1.4380641,com.sec.android.app.shealth,,,,2021-12-04 20:12:17.500,9068f9b2-7286-3a97-d502-3f0282341c59,,
,0,,210.0,0,,,,4,0,,,0,,0.0,,,,,2550600,,,,2021-05-15 21:54:14.240,1001,,,,,30001,,,,2021-05-15 22:37:46.079,2021-05-15 22:37:46.079,,1.9722222,,,4223,3328.311,,210.0,,,,UTC-0400,j9zBUHWfhn,,,4d3c5f38-ad11-c31c-be85-c28722fdbf32.com.samsung.health.exercise.live_data.json,,1.4641526,com.sec.android.app.shealth,,,,2021-05-15 22:36:44.840,4d3c5f38-ad11-c31c-be85-c28722fdbf32,,
067ebb09-9b50-47a8-fac6-b33e5f14535f.live_data_internal.json,0,,43.0,0,,,,4,0,,,0,2,0.0,,,,,616580,,,,2022-01-29 20:02:46.020,0,,,,52.0,,,,53.0,2022-01-29 20:14:08.557,2022-01-29 20:14:08.557,,,,52.0,,,,43.0,,,,UTC-0500,j9zBUHWfhn,,,067ebb09-9b50-47a8-fac6-b33e5f14535f.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2022-01-29 20:13:02.600,067ebb09-9b50-47a8-fac6-b33e5f14535f,,
,0,,65.0,0,,,,4,0,,,0,,0.0,,,,,759680,,,,2021-10-16 12:47:26.460,1001,,,,,30001,,,,2021-10-16 13:01:08.364,2021-10-16 13:01:08.364,,1.57462,,,1224,905.0083,,65.0,,,,UTC+0200,j9zBUHWfhn,,,e87f7f96-28f6-c131-641e-28eaa1cef47d.com.samsung.health.exercise.live_data.json,,1.3345516,com.sec.android.app.shealth,,,,2021-10-16 13:00:06.140,e87f7f96-28f6-c131-641e-28eaa1cef47d,,
a75db4f4-af4c-b96f-4bcd-fe22fd3b90fa.live_data_internal.json,0,,89.0,0,,,,4,0,,,0,41,0.0,,,,,812320,,,,2022-02-13 21:20:39.040,1001,,,,89.0,30001,,,114.0,2022-02-13 21:35:48.011,2022-02-13 21:35:48.011,,3.5361722,,66.0,1120,875.21,,89.0,,,,UTC-0500,j9zBUHWfhn,,,a75db4f4-af4c-b96f-4bcd-fe22fd3b90fa.com.samsung.health.exercise.live_data.json,,1.5116259,com.sec.android.app.shealth,,,,2022-02-13 21:34:11.360,a75db4f4-af4c-b96f-4bcd-fe22fd3b90fa,,
,0,,345.57,0,,,,4,0,,,0,,0.0,,,,,1391520,,,,2021-07-26 22:00:05.174,11007,,,,,,,,,2021-07-26 22:25:41.258,2021-07-26 22:25:41.258,,,,,,,,345.57,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-07-26 22:23:16.694,39d07d0c-2fad-3db2-9f8a-b0125b440b03,,
,0,,288.36,0,,,,4,0,,,0,,0.0,,,,,1135520,,,,2021-06-23 22:26:38.038,11007,,,,,,,,,2021-06-23 22:47:53.213,2021-06-23 22:47:53.213,,,,,,,,288.36,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-06-23 22:45:33.558,41b144e2-2507-2278-771d-d50aa06d4dc9,,
,0,,79.0,0,,,,4,0,,,0,,0.0,,,,,1543420,,,26e354d6-75b9-6560-8ce0-8e2ee2460cc2.com.samsung.health.exercise.location_data.json,2020-10-06 16:27:20.340,1001,,,,,30001,,,,2020-10-06 16:54:06.343,2020-10-06 16:54:06.343,,1.8611112,,,2328,1756.29,,79.0,,,,UTC-0400,j9zBUHWfhn,,,26e354d6-75b9-6560-8ce0-8e2ee2460cc2.com.samsung.health.exercise.live_data.json,,1.3895876,com.sec.android.app.shealth,,,,2020-10-06 16:53:03.760,26e354d6-75b9-6560-8ce0-8e2ee2460cc2,,
,0,,120.0,0,,,,4,0,,,0,,0.0,,,,,1443100,,,,2021-10-17 09:39:23.360,1001,,,,,30001,,,,2021-10-17 10:04:30.494,2021-10-17 10:04:30.494,,1.6111112,,,2404,1900.4551,,120.0,,,,UTC+0200,j9zBUHWfhn,,,a0acd59c-53a9-6054-add1-0cacc60dab3a.com.samsung.health.exercise.live_data.json,,1.4306678,com.sec.android.app.shealth,,,,2021-10-17 10:03:26.460,a0acd59c-53a9-6054-add1-0cacc60dab3a,,
,0,,97.0,0,,,,4,0,,,0,,0.0,,,,,1047840,,,,2021-04-18 23:48:43.960,0,,,,,,,,,2021-04-19 00:07:15.365,2021-04-19 00:07:15.365,,,,,,,,97.0,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-04-19 00:06:11.800,9bd21e98-74a1-4640-44de-a35bbc718b8c,,
,0,,68.0,0,,,,4,0,,,0,,0.0,,,,,872380,,,,2021-09-27 22:25:43.940,1001,,,,,30001,,,,2021-09-27 22:41:18.256,2021-09-27 22:41:18.256,,1.6666666,,,1337,1054.324,,68.0,,,,UTC-0400,j9zBUHWfhn,,,0148c39a-cc15-6374-b1af-8035899da3e9.com.samsung.health.exercise.live_data.json,,1.4190311,com.sec.android.app.shealth,,,,2021-09-27 22:40:16.320,0148c39a-cc15-6374-b1af-8035899da3e9,,
e9065790-2019-3e59-5d40-50ae442180ed.live_data_internal.json,0,,166.0,0,,,,4,0,,,0,132,0.0,,,,,1586020,,,,2022-03-04 02:56:23.300,1001,,,,117.0,30001,,,153.0,2022-03-04 03:24:22.846,2022-03-04 03:24:22.846,,1.6388888,,98.0,2047,1597.02,,166.0,,,,UTC+0700,j9zBUHWfhn,,,e9065790-2019-3e59-5d40-50ae442180ed.com.samsung.health.exercise.live_data.json,,1.3633664,com.sec.android.app.shealth,,,,2022-03-04 03:22:49.320,e9065790-2019-3e59-5d40-50ae442180ed,,
,0,,163.0,0,,,,4,0,,,0,,0.0,,,,,1814760,,,47c6a6f2-13e9-94ba-4045-acd2cef7e517.com.samsung.health.exercise.location_data.json,2020-10-03 17:39:10.580,1001,,,,,30001,,,,2020-10-03 18:10:29.315,2020-10-03 18:10:29.315,,1.7222222,,,2828,1519.141,,163.0,,,,UTC-0400,j9zBUHWfhn,,,47c6a6f2-13e9-94ba-4045-acd2cef7e517.com.samsung.health.exercise.live_data.json,,1.4724077,com.sec.android.app.shealth,,,,2020-10-03 18:09:25.340,47c6a6f2-13e9-94ba-4045-acd2cef7e517,,
,0,,83.0,0,,,,4,0,,,0,,0.0,,,,,1031080,,,,2021-11-11 23:49:54.520,1001,,,,,30001,,,,2021-11-12 00:08:08.361,2021-11-12 00:08:08.361,,1.7059685,,,1507,1185.05,,83.0,,,,UTC-0500,j9zBUHWfhn,,,b1264049-bee3-c962-dd8f-4c2133f393ea.com.samsung.health.exercise.live_data.json,,1.4399338,com.sec.android.app.shealth,,,,2021-11-12 00:07:05.600,b1264049-bee3-c962-dd8f-4c2133f393ea,,
,0,,51.0,0,,,,4,0,,,0,,0.0,,,,,796420,,,9ccbf202-e5a1-ec50-74e6-f9200771d1ae.com.samsung.health.exercise.location_data.json,2020-12-19 00:24:07.860,1001,,,,,30001,,,,2020-12-19 00:38:27.391,2020-12-19 00:38:27.391,,1.6388888,,,1218,948.43,,51.0,,,,UTC-0500,j9zBUHWfhn,,,9ccbf202-e5a1-ec50-74e6-f9200771d1ae.com.samsung.health.exercise.live_data.json,,1.3594939,com.sec.android.app.shealth,,,,2020-12-19 00:37:24.280,9ccbf202-e5a1-ec50-74e6-f9200771d1ae,,
,0,,63.0,0,,,,4,0,,,0,,0.0,,,,,630260,,,,2021-05-30 21:58:06.560,0,,,,,,,,,2021-05-30 22:09:42.296,2021-05-30 22:09:42.296,,,,,,,,63.0,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-05-30 22:08:36.820,8b825b41-346c-022d-102a-c2e1b968ddc1,,
,0,,90.0,0,,,,4,0,,,0,,0.0,,,,,1353480,,,70b439fe-960b-cbe5-ea31-656ed2ddd2db.com.samsung.health.exercise.location_data.json,2021-01-24 22:06:37.320,1001,,,,,30001,,,,2021-01-24 22:30:16.535,2021-01-24 22:30:16.535,,1.484419,,,1844,1429.96,,90.0,,,,UTC-0500,j9zBUHWfhn,,,70b439fe-960b-cbe5-ea31-656ed2ddd2db.com.samsung.health.exercise.live_data.json,,1.3378452,com.sec.android.app.shealth,,,,2021-01-24 22:29:10.800,70b439fe-960b-cbe5-ea31-656ed2ddd2db,,
abaadf67-d3ef-e599-2192-546594939157.live_data_internal.json,0,,87.0,0,,,,4,0,,,0,51,0.0,,,,,766040,,,,2022-03-04 04:07:19.660,1001,,,,112.0,30001,,,128.0,2022-03-04 04:21:41.274,2022-03-04 04:21:41.274,,1.75,,88.0,1229,947.31,,87.0,,,,UTC+0700,j9zBUHWfhn,,,abaadf67-d3ef-e599-2192-546594939157.com.samsung.health.exercise.live_data.json,,1.3899865,com.sec.android.app.shealth,,,,2022-03-04 04:20:05.700,abaadf67-d3ef-e599-2192-546594939157,,
,0,,257.0,0,,,,4,0,,,0,,0.0,,,,,3248660,,,,2021-06-06 03:17:21.560,1001,,,,,30001,,,,2021-06-06 04:12:34.362,2021-06-06 04:12:34.362,,1.8055556,,,5168,4125.319,,257.0,,,,UTC-0400,j9zBUHWfhn,,,e9f58ebe-a054-701b-ad10-d4bcb6df849a.com.samsung.health.exercise.live_data.json,,1.5211229,com.sec.android.app.shealth,,,,2021-06-06 04:11:30.220,e9f58ebe-a054-701b-ad10-d4bcb6df849a,,
,0,,57.0,0,,,,4,0,,,0,,0.0,,,,,824840,,,fffca5ec-5780-f564-f48e-bb9e12555740.com.samsung.health.exercise.location_data.json,2020-12-19 00:38:51.220,1001,,,,,30001,,,,2020-12-19 00:53:40.325,2020-12-19 00:53:40.325,,1.8888888,,,1348,1045.33,,57.0,,,,UTC-0500,j9zBUHWfhn,,,fffca5ec-5780-f564-f48e-bb9e12555740.com.samsung.health.exercise.live_data.json,,1.3599118,com.sec.android.app.shealth,,,,2020-12-19 00:52:36.060,fffca5ec-5780-f564-f48e-bb9e12555740,,
,0,,155.0,0,,,,4,0,,,0,,0.0,,,,,1336600,,,,2021-07-11 13:47:32.920,0,,,,,,,,,2021-07-11 14:10:52.472,2021-07-11 14:10:52.472,,,,,,,,155.0,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-07-11 14:09:49.520,ef7d178a-2854-f2e7-7bdd-a7c97278d9ee,,
,0,,72.0,0,,,,4,0,,,0,,0.0,,,,,1017240,,,,2021-05-19 22:28:03.220,1001,,,,,30001,,,,2021-05-19 22:46:05.310,2021-05-19 22:46:05.310,,1.7222222,,,1277,1023.5179,,72.0,,,,UTC-0400,j9zBUHWfhn,,,afb8db24-d34b-dd45-dfd1-b70001872616.com.samsung.health.exercise.live_data.json,,1.4624251,com.sec.android.app.shealth,,,,2021-05-19 22:45:00.460,afb8db24-d34b-dd45-dfd1-b70001872616,,
,0,,77.0,0,,,,4,0,,,0,,0.0,,,,,1136920,,,,2021-10-13 07:40:36.380,1001,,,,,30001,,,,2021-10-13 08:00:40.428,2021-10-13 08:00:40.428,,1.8055556,,,1455,1137.98,,77.0,,,,UTC+0200,j9zBUHWfhn,,,2aeb3bbf-9557-e61b-06bc-b36c2329445b.com.samsung.health.exercise.live_data.json,,1.484462,com.sec.android.app.shealth,,,,2021-10-13 07:59:33.300,2aeb3bbf-9557-e61b-06bc-b36c2329445b,,
4a7be261-832b-4714-b18e-207787100869.live_data_internal.json,0,,74.0,0,,,,4,0,,,0,36,0.0,,,,,620260,,,,2021-12-16 17:42:11.820,1001,,,,82.0,30001,,,90.0,2021-12-16 17:54:06.080,2021-12-16 17:54:06.080,,2.098164,,69.0,1096,892.77,,74.0,,,,UTC-0500,j9zBUHWfhn,,,4a7be261-832b-4714-b18e-207787100869.com.samsung.health.exercise.live_data.json,,1.5776275,com.sec.android.app.shealth,,,,2021-12-16 17:52:32.080,4a7be261-832b-4714-b18e-207787100869,,
,0,,66.0,0,,,,4,0,,,0,,0.0,,,,,915820,,,,2021-05-16 14:33:08.340,1001,,,,,30001,,,,2021-05-16 14:49:28.428,2021-05-16 14:49:28.428,,1.5833334,,,1159,911.97156,,66.0,,,,UTC-0400,j9zBUHWfhn,,,11f1a9a3-cf80-991a-a086-aa4b35c4f19c.com.samsung.health.exercise.live_data.json,,1.4115907,com.sec.android.app.shealth,,,,2021-05-16 14:48:24.160,11f1a9a3-cf80-991a-a086-aa4b35c4f19c,,
,,,,1,,,,4,0,0,,,,,,,,,1531326,,,,2021-08-13 21:07:00.000,1001,,,,,30001,,,,2021-08-13 21:41:32.397,2021-08-13 21:41:32.397,,2.0717556,,,2523,1987.0625,,124.46973,,,,UTC-0400,Idp7XEd6un,,,7e36564d-3f4e-4fbc-b50a-85fb48fe9530.com.samsung.health.exercise.live_data.json,,1.2976091,com.sec.android.app.shealth,,,,2021-08-13 21:32:31.000,7e36564d-3f4e-4fbc-b50a-85fb48fe9530,,
,0,,173.0,0,,,,4,0,,,0,,0.0,,,,,2000720,,,,2021-09-06 20:58:43.700,1001,,,,,30001,,,,2021-09-06 21:33:08.445,2021-09-06 21:33:08.445,,1.7943388,,,3252,2322.81,,173.0,,,,UTC-0400,j9zBUHWfhn,,,a8204325-453e-1286-6b4c-865059610654.com.samsung.health.exercise.live_data.json,,1.5672433,com.sec.android.app.shealth,,,,2021-09-06 21:32:04.420,a8204325-453e-1286-6b4c-865059610654,,
,0,,112.0,0,,,,4,0,,,0,,0.0,,,,,1791140,,,aba6268c-d93d-4ef9-ff62-9fb2d3f42433.com.samsung.health.exercise.location_data.json,2020-11-22 15:48:20.640,1001,,,,,30001,,,,2020-11-22 16:19:17.438,2020-11-22 16:19:17.438,,1.8888888,,,2048,1623.45,,112.0,,,,UTC-0500,j9zBUHWfhn,,,aba6268c-d93d-4ef9-ff62-9fb2d3f42433.com.samsung.health.exercise.live_data.json,,1.4639063,com.sec.android.app.shealth,,,,2020-11-22 16:18:11.780,aba6268c-d93d-4ef9-ff62-9fb2d3f42433,,
,0,,73.0,0,,,,4,0,,,0,,0.0,,,,,826840,,,,2021-05-14 21:46:20.800,1001,,,,,30001,,,,2021-05-14 22:01:08.749,2021-05-14 22:01:08.749,,2.8055556,,,1308,1040.0907,,73.0,,,,UTC-0400,j9zBUHWfhn,,,94d5646a-c699-5907-8b6c-989f0f1721ac.com.samsung.health.exercise.live_data.json,,1.5454055,com.sec.android.app.shealth,,,,2021-05-14 22:00:07.640,94d5646a-c699-5907-8b6c-989f0f1721ac,,
2118f053-64dc-a88f-ed4b-d23bc3ca9136.live_data_internal.json,0,,102.0,0,,,,4,0,,,0,74,0.0,,,,,1001980,,,,2022-03-05 02:09:37.260,1001,,,,93.0,30001,,,104.0,2022-03-05 02:27:57.626,2022-03-05 02:27:57.626,,1.5916268,,75.0,1367,1068.8599,,102.0,,,,UTC+0700,j9zBUHWfhn,,,2118f053-64dc-a88f-ed4b-d23bc3ca9136.com.samsung.health.exercise.live_data.json,,1.3635569,com.sec.android.app.shealth,,,,2022-03-05 02:26:19.240,2118f053-64dc-a88f-ed4b-d23bc3ca9136,,
b3043e86-dbf0-5c34-557e-4b0290cdb80c.live_data_internal.json,100101005,,3.816894,0,,,,1,4,,,0,50,0.0,,,,,67969,,,,2021-05-15 02:10:10.980,1002,,,0.0,75.0,30001,,,96.0,2021-05-15 02:11:36.155,2021-05-15 02:11:36.155,,0.0,,65.0,0,0.0,,3.418,0.0,0.0,,UTC-0400,j9zBUHWfhn,,,b3043e86-dbf0-5c34-557e-4b0290cdb80c.com.samsung.health.exercise.live_data.json,,0.0,com.sec.android.app.shealth,,,,2021-05-15 02:11:35.830,b3043e86-dbf0-5c34-557e-4b0290cdb80c,,
3c1e1e36-cefb-a04b-61d7-f0b730f5bca3.live_data_internal.json,0,,123.0,0,,,,4,0,,,0,56,0.0,,,,,903280,,,,2022-02-09 13:32:16.760,1001,,,,118.0,30001,,,149.0,2022-02-09 13:48:53.875,2022-02-09 13:48:53.875,,2.8888888,,91.0,1283,1096.84,,123.0,,,,UTC-0500,j9zBUHWfhn,,,3c1e1e36-cefb-a04b-61d7-f0b730f5bca3.com.samsung.health.exercise.live_data.json,,1.7557436,com.sec.android.app.shealth,,,,2022-02-09 13:47:20.040,3c1e1e36-cefb-a04b-61d7-f0b730f5bca3,,
,0,,61.0,0,,,,4,0,,,0,,0.0,,,,,951720,,,,2021-09-30 22:11:01.280,1001,,,,,30001,,,,2021-09-30 22:27:59.033,2021-09-30 22:27:59.033,,1.6666666,,,1191,939.07,,61.0,,,,UTC-0400,j9zBUHWfhn,,,caa077ca-aa45-2e82-3266-65ce6d1b32fc.com.samsung.health.exercise.live_data.json,,1.4549216,com.sec.android.app.shealth,,,,2021-09-30 22:26:53.000,caa077ca-aa45-2e82-3266-65ce6d1b32fc,,
,0,,91.0,0,,,,4,0,,,0,,0.0,,,,,925560,,,,2021-05-22 15:10:02.440,0,,,,,,,,,2021-05-22 15:26:30.310,2021-05-22 15:26:30.310,,,,,,,,91.0,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-05-22 15:25:28.000,b41c638a-965a-9633-7a00-bdf4af707904,,
,,,,1,,,,4,0,0,,,,,,,,,1384340,,,,2021-03-19 00:17:00.000,1001,,,,,30001,,,,2021-03-19 00:43:48.557,2021-03-19 00:43:48.557,,3.9259343,,,2187,1784.294,,112.86432,,,,UTC-0600,Idp7XEd6un,,,2d8057b4-b09f-4361-9967-82b094bd37ff.com.samsung.health.exercise.live_data.json,,1.288913,com.sec.android.app.shealth,,,,2021-03-19 00:40:04.000,2d8057b4-b09f-4361-9967-82b094bd37ff,,
