com.samsung.health.floors_climbed,6211031,5
start_time,custom,update_time,create_time,floor,time_offset,deviceuuid,pkg_name,end_time,datauuid
2021-12-30 20:24:34.585,,2021-12-30 20:27:50.706,2021-12-30 20:27:50.662,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-30 20:24:52.588,d4041c2a-f52d-9f03-dde9-af0c14c215a0,
2021-07-05 03:01:43.714,,2021-07-05 03:03:12.788,2021-07-05 03:03:12.722,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-05 03:01:56.720,57a27dff-5325-fb4b-534b-b0b79b9379e5,
2021-09-30 02:30:28.855,,2021-09-30 02:31:44.891,2021-09-30 02:31:44.864,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-30 02:30:45.861,0f65830f-aef7-437a-8f62-08e5e63b21f5,
2021-10-10 11:08:06.883,,2021-10-10 11:10:10.452,2021-10-10 11:09:17.357,2.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-10 11:09:24.402,4c1c1c03-503d-31a5-50dc-4b5a078a0c3d,
2021-09-23 12:59:21.830,,2021-09-23 13:00:29.989,2021-09-23 13:00:29.894,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-23 12:59:35.833,2b8c0a46-831b-3dc9-bde3-3ba17cf6133b,
2020-10-03 17:41:20.382,,2020-10-03 17:44:51.506,2020-10-03 17:44:51.407,3.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 17:42:48.386,d14acddf-6807-82ab-caaf-87b20956d067,
2021-11-22 14:42:39.884,,2021-11-22 14:43:09.931,2021-11-22 14:43:09.905,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-22 14:42:56.885,ebfd55bc-f4ff-4016-2464-18afa74c40e2,
2021-05-15 22:18:29.292,,2021-05-15 22:20:48.409,2021-05-15 22:20:48.323,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-15 22:19:02.294,6c3ad89d-357c-c382-e5a7-81fc1bd83cc7,
2021-09-28 12:40:11.635,,2021-09-28 12:40:42.724,2021-09-28 12:40:42.690,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-28 12:40:21.658,ebe8c8e0-f278-2a5d-9e97-08bee384fa6d,
2021-02-28 15:47:21.237,,2021-02-28 15:47:45.343,2021-02-28 15:47:45.317,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-02-28 15:47:31.316,f7d68cd3-1ade-856f-26d1-7358c8bbe679,
2020-10-03 02:02:42.501,,2020-10-03 02:04:40.553,2020-10-03 02:04:40.521,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 02:02:58.503,c20fd6a8-0c54-b1b3-356d-ab56cb12ccfe,
2021-12-17 00:52:06.031,,2021-12-17 01:14:25.095,2021-12-17 01:14:25.034,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-17 00:52:24.033,a0c043ac-cf30-c5aa-e516-e334ac91d660,
2021-12-22 20:51:07.793,,2021-12-22 20:52:01.824,2021-12-22 20:52:01.797,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-22 20:51:19.795,223c5e9a-0497-0607-e4eb-129f7c6a7e3a,
2021-09-06 20:17:57.399,,2021-09-06 20:19:39.918,2021-09-06 20:19:28.433,2.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-06 20:19:36.867,c785f80a-5447-7cc0-62be-258b39029407,
2020-11-01 15:12:39.322,,2020-11-01 15:27:08.355,2020-11-01 15:27:08.325,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-11-01 15:12:48.324,b1202f4f-ba8c-9c9b-5e7e-14020fa6ca7d,
2021-08-07 21:02:23.650,,2021-08-07 21:22:56.694,2021-08-07 21:22:56.654,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-07 21:02:42.653,f5fb1c96-c791-e8cc-7bcb-e37c8aca1a14,
2021-10-23 14:38:35.584,,2021-10-23 14:39:09.685,2021-10-23 14:39:09.623,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-23 14:38:50.586,16c3aa3c-ce8e-d101-5b5a-1690febedb69,
2022-01-03 00:59:33.725,,2022-01-03 01:00:02.768,2022-01-03 01:00:02.727,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-03 00:59:47.727,c61081bd-8bc6-18bd-820f-7b8887b951c9,
2021-10-10 09:42:46.453,,2021-10-10 09:48:42.590,2021-10-10 09:48:42.535,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-10 09:42:56.455,357c82c9-f403-0cda-d698-9b3d84837870,
2022-01-01 15:16:06.925,,2022-01-01 15:19:39.009,2022-01-01 15:19:38.930,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-01 15:16:22.927,08ff4d75-41b5-e343-14e1-adf42e447e87,
2021-06-27 14:08:29.263,,2021-06-27 14:09:22.350,2021-06-27 14:09:22.312,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-27 14:08:44.265,56e827f0-f364-00e8-5ade-9d680150ca3c,
2021-11-25 17:01:12.737,,2021-11-25 17:15:55.823,2021-11-25 17:15:55.748,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-25 17:01:45.739,ec8947a6-3546-fa80-4fe6-8ed4dcf878db,
2021-03-07 14:25:04.542,,2021-03-07 14:28:27.575,2021-03-07 14:28:27.545,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-03-07 14:25:19.544,bd99771c-836b-bd27-40cd-1d70f3005e78,
2021-10-16 11:50:14.371,,2021-10-16 11:55:06.551,2021-10-16 11:55:06.376,2.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-16 11:50:49.374,cbd9f7be-b44b-3a2a-2410-6987cf86fce0,
2021-08-28 22:08:14.737,,2021-08-28 22:10:22.761,2021-08-28 22:10:22.761,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-28 22:08:41.737,895cfd7e-bda5-2226-4259-af5a48d692b0,
2021-11-19 20:36:00.797,,2021-11-19 21:00:52.831,2021-11-19 21:00:52.806,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-19 20:36:14.799,bdca6c81-f7ad-6c77-f044-7a4741458244,
2021-07-25 17:12:12.701,,2021-07-25 17:13:12.734,2021-07-25 17:13:12.734,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-25 17:12:23.701,19b2db2c-3b1a-261a-5635-f9e06da4fe9f,
2021-05-01 16:56:59.796,,2021-05-01 16:57:43.852,2021-05-01 16:57:43.799,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-01 16:57:16.798,9d2e1232-a97f-c998-589e-85bf0f07bcb1,
2021-05-23 03:25:54.408,,2021-05-23 03:28:52.477,2021-05-23 03:28:52.444,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-23 03:26:02.427,94da9f2a-233f-3ff8-6e59-5066b5cd047d,
2021-11-27 19:07:19.746,,2021-11-27 19:07:48.847,2021-11-27 19:07:48.782,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-27 19:07:42.748,ae39b63a-0295-7e17-55fc-ec2e3e0665ce,
2021-11-12 03:08:31.645,,2021-11-12 03:09:16.692,2021-11-12 03:09:16.649,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-12 03:08:42.647,b129ccbe-6ba7-ff62-8aa5-6dddbf06b05f,
2022-01-15 00:04:08.818,,2022-01-15 00:08:17.878,2022-01-15 00:08:17.830,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-15 00:04:31.825,6db4bdb1-3496-2034-3f77-8b7178127061,
2020-12-24 20:52:47.356,,2020-12-24 20:53:55.385,2020-12-24 20:53:55.358,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-24 20:53:02.358,d13ba08f-a89d-fb37-6188-afea99d6b889,
2021-07-11 22:25:44.446,,2021-07-11 22:25:44.482,2021-07-11 22:25:44.451,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-11 22:25:44.449,bff4952f-deea-0817-963f-fbc6834d6241,
2021-07-22 21:59:10.770,,2021-07-22 22:01:01.830,2021-07-22 22:01:01.797,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-22 21:59:26.772,630d35d2-c248-2236-c5a6-2328e49bff41,
2021-10-12 14:31:20.284,,2021-10-12 14:33:07.537,2021-10-12 14:32:08.352,6.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-12 14:32:43.475,853954b3-f59b-66ad-1ea4-700bf822069a,
2020-11-26 23:56:16.461,,2020-11-26 23:56:52.569,2020-11-26 23:56:52.518,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-11-26 23:56:33.467,80f57091-7a17-5e94-8efb-f092f03a8f09,
2021-03-02 01:32:35.583,,2021-03-02 01:35:57.616,2021-03-02 01:35:57.596,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-03-02 01:32:49.585,550aa239-c4ed-39c1-121e-07e771af3845,
2021-01-02 17:25:10.638,,2021-01-02 17:26:06.690,2021-01-02 17:26:06.643,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-01-02 17:25:19.640,413a5c47-6f80-fafc-e949-34e6113af93d,
2021-12-27 02:12:08.083,,2021-12-27 02:14:42.127,2021-12-27 02:14:42.110,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-27 02:12:27.085,b3705667-01bd-46cd-0f30-c70a335f394f,
2021-01-01 01:48:16.982,,2021-01-01 01:49:11.074,2021-01-01 01:49:10.986,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-01-01 01:48:36.984,6a17393e-7eef-e6f1-cfb6-4bd5905f064a,
2020-12-24 03:20:14.140,,2020-12-24 03:22:37.248,2020-12-24 03:22:37.143,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-24 03:20:30.142,cf363729-6d56-788f-55c0-9e3c93357600,
2021-12-07 13:39:42.470,,2021-12-07 13:40:05.562,2021-12-07 13:40:05.507,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-07 13:39:57.472,ed586a00-4c77-0247-bda8-82bef6f4ef01,
2020-12-31 16:51:16.289,,2020-12-31 16:53:44.329,2020-12-31 16:53:44.297,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-31 16:51:31.292,db8e8936-b8cb-352c-c3da-fee0b4967040,
2020-10-03 19:09:24.961,,2020-10-03 19:10:03.586,2020-10-03 19:10:01.963,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 19:09:59.561,97a058be-20e8-716f-fba5-ab45c0fc78c3,
2022-01-27 01:00:18.441,,2022-01-27 01:06:58.472,2022-01-27 01:06:58.445,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-27 01:00:32.443,8e4d8455-c34c-f1d5-015a-7b9da1f78edf,
2022-01-30 21:03:39.844,,2022-01-30 21:19:58.879,2022-01-30 21:19:58.867,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-30 21:03:52.846,0a412b50-7e21-a844-a917-049e65106252,
2021-07-06 12:17:55.754,,2021-07-06 12:21:54.804,2021-07-06 12:21:54.775,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-06 12:18:11.758,e2a8a270-563f-f071-7bd3-2325c26c9618,
2021-09-24 22:16:02.722,,2021-09-24 22:19:35.763,2021-09-24 22:19:35.727,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-24 22:16:18.724,553a48c4-d846-df8c-f24b-ce089a611ee1,
2021-09-18 21:05:00.267,,2021-09-18 21:10:59.296,2021-09-18 21:10:59.270,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-18 21:05:07.270,bff454e6-6f63-495f-5d22-a9bfd4716958,
2021-12-09 03:20:16.740,,2021-12-09 03:20:56.795,2021-12-09 03:20:56.746,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-09 03:20:33.742,aa591027-54a2-14d2-d98f-7ddb30543de7,
2020-10-12 14:38:59.162,,2020-10-12 14:46:30.312,2020-10-12 14:46:30.175,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-12 14:39:08.174,311ce7bf-8978-a575-da85-732bbe4372ab,
2021-11-25 02:29:32.548,,2021-11-25 02:31:03.595,2021-11-25 02:31:03.568,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-25 02:29:51.549,315d9462-af4c-752b-8264-e5c9a3d64b1b,
2021-07-16 17:31:39.764,,2021-07-16 17:32:06.871,2021-07-16 17:32:06.791,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-16 17:31:51.766,2ec463ee-17fb-5dfa-52f9-a1dd027a81e1,
2021-09-11 03:51:30.790,,2021-09-11 03:52:08.821,2021-09-11 03:52:08.794,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-11 03:51:50.792,bd4ec005-10e5-84db-9924-2ca1c7904a17,
2022-01-25 13:58:10.878,,2022-01-25 14:02:37.916,2022-01-25 14:02:37.883,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-25 13:58:23.880,e34065da-fca8-3b24-e60b-3af3b69625fd,
2020-10-03 19:13:29.970,,2020-10-03 19:14:24.344,2020-10-03 19:13:40.976,3.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 19:14:18.305,ae3c19f1-b5a3-7f91-bd5c-9ebef736a624,
2021-10-11 16:40:55.761,,2021-10-11 16:56:28.792,2021-10-11 16:56:28.764,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-11 16:41:12.763,91e9ba25-b6af-a5ca-6500-0ba4fe44b7ba,
2021-09-06 20:33:24.549,,2021-09-06 20:34:11.601,2021-09-06 20:34:11.556,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-06 20:34:00.551,c50bc6fc-796d-06f0-8f3c-6deaf1a868dd,
2021-10-09 12:43:04.713,,2021-10-09 13:00:57.834,2021-10-09 13:00:57.785,2.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-09 12:43:40.715,ec003a6a-01db-ba30-49b9-d60f2e3f31aa,
2021-05-15 22:35:31.681,,2021-05-15 22:37:34.716,2021-05-15 22:37:34.685,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-15 22:35:46.683,9911192a-842e-42a5-32cf-40bb3ca8050f,
2021-10-16 12:53:10.749,,2021-10-16 12:57:37.836,2021-10-16 12:57:37.754,3.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-16 12:54:01.752,0cb3b30c-7f11-49d8-7c59-294065eabe14,
2021-04-14 22:12:52.594,,2021-04-14 22:13:46.680,2021-04-14 22:13:46.618,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-04-14 22:13:06.597,b771c099-f7de-f9ce-9b47-05e4852d771b,
2022-01-06 13:56:44.458,,2022-01-06 13:57:11.563,2022-01-06 13:57:11.502,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-06 13:57:04.460,a4a7d333-ddd1-64ed-1137-43df5bc7e247,
2022-01-30 16:52:49.890,,2022-01-30 17:02:12.962,2022-01-30 17:02:12.935,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-30 16:53:06.892,e8167133-c8f7-0bc3-c8d2-b1ecc0184d3f,
2021-10-12 13:45:23.115,,2021-10-12 13:47:59.173,2021-10-12 13:47:59.140,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-12 13:45:39.118,958b64a8-3da3-9d84-1616-e82e410cf0aa,
2020-10-03 19:11:59.434,,2020-10-03 19:12:29.498,2020-10-03 19:12:29.461,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 19:12:21.436,29cc265b-d499-46a8-b2a6-f8213ab701a3,
2022-02-23 00:17:08.066,,2022-02-23 00:28:24.098,2022-02-23 00:28:24.070,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-23 00:17:23.068,f811cc3a-ffd6-3237-9830-3918a73775ac,
2021-12-08 03:14:37.529,,2021-12-08 03:15:43.655,2021-12-08 03:15:43.540,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-08 03:14:52.535,3cccae8a-e23d-eabe-a95a-fc20458d471e,
2021-07-01 00:25:42.943,,2021-07-01 00:27:43.000,2021-07-01 00:27:42.949,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-01 00:25:57.945,00be76a4-c76d-2864-9817-127ec92ce144,
2022-02-22 19:48:24.372,,2022-02-22 19:49:19.420,2022-02-22 19:49:19.375,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-22 19:48:40.373,b27dc98b-1d90-b0fc-0394-1c94c87a66f7,
2021-06-05 20:42:31.647,,2021-06-05 20:46:12.768,2021-06-05 20:46:12.680,2.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-05 20:43:50.651,7a51fbeb-4159-600b-b459-2265a7508245,
2021-06-05 19:49:44.863,,2021-06-05 20:03:06.901,2021-06-05 20:03:06.865,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-05 19:50:14.865,4429c770-18ca-18dd-e920-e7d847a4d2ac,
2021-11-23 18:11:37.519,,2021-11-23 18:37:57.784,2021-11-23 18:37:57.530,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-23 18:11:54.522,494dbb99-1a7f-da16-1ed6-bbf9043e7bab,
2021-08-23 22:52:14.459,,2021-08-23 22:53:36.496,2021-08-23 22:53:36.461,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-23 22:52:30.461,db36c18c-1c97-f83c-368e-52da665224ca,
2022-02-23 02:55:56.300,,2022-02-23 02:55:56.338,2022-02-23 02:55:56.304,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-23 02:55:56.302,dc13610e-9757-6113-43e8-0748399b8a67,
2021-10-24 01:48:45.062,,2021-10-24 01:49:36.143,2021-10-24 01:49:36.102,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-24 01:49:01.064,d6a4b9b6-56bb-6442-22c1-d5971b07903c,
2020-10-03 18:35:40.117,,2020-10-03 18:38:26.222,2020-10-03 18:36:08.119,8.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 18:37:54.141,9da51ccf-1728-4d8e-0265-30786642cfd7,
2022-01-30 16:00:47.944,,2022-01-30 16:06:22.174,2022-01-30 16:02:43.966,9.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-30 16:04:50.924,a2792dcc-b00d-5b1a-d3a1-c67cb5893ed5,
2021-06-29 14:14:23.261,,2021-06-29 14:16:49.288,2021-06-29 14:16:49.265,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-29 14:14:37.265,f4d6a733-6e3a-a1e7-ea42-e9fdb9104e64,
2021-07-09 13:03:12.414,,2021-07-09 13:03:42.481,2021-07-09 13:03:42.417,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-09 13:03:24.416,1b964345-685a-5e23-e1a0-d0174b4d61f2,
2022-02-19 13:38:12.489,,2022-02-19 13:38:55.531,2022-02-19 13:38:55.494,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-19 13:38:22.493,cb43fa89-2546-b339-7469-bdca26df877c,
2021-08-07 21:56:15.428,,2021-08-07 21:57:59.480,2021-08-07 21:57:59.451,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-07 21:56:28.446,e411c959-b772-7b1e-7f99-f26947287f0b,
2022-02-17 22:30:51.393,,2022-02-17 22:36:50.556,2022-02-17 22:36:50.427,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-17 22:31:09.400,3ba040be-8639-f229-6c58-a8468f3b98ef,
2021-09-02 01:49:32.563,,2021-09-02 01:50:18.624,2021-09-02 01:50:18.566,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-02 01:49:47.565,58bc4c57-9ad6-05c0-f706-0e789af82715,
2021-09-23 15:13:50.307,,2021-09-23 15:13:50.430,2021-09-23 15:13:50.313,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-23 15:13:50.310,18e6b307-c604-110f-515d-5af8a1678c4d,
2022-01-09 00:43:06.486,,2022-01-09 00:44:14.548,2022-01-09 00:44:14.511,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-09 00:43:24.488,41285c26-57af-2ec9-6d9a-98ef092219a3,
2021-10-19 01:16:24.237,,2021-10-19 01:19:21.291,2021-10-19 01:19:21.265,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-19 01:16:37.245,7e7fa350-5a04-86b8-cb04-bc01cb0e1493,
2021-10-10 18:46:07.588,,2021-10-10 18:50:24.926,2021-10-10 18:46:22.646,2.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-10 18:47:16.877,6741ff9c-f403-1885-2343-03a9a60c5463,
2021-11-19 17:24:04.794,,2021-11-19 17:27:42.827,2021-11-19 17:27:42.803,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-19 17:24:17.796,5751e92d-6170-fb0e-c219-398c8342a534,
2021-06-05 23:37:10.889,,2021-06-05 23:39:29.022,2021-06-05 23:39:28.927,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-05 23:37:37.894,523b92e8-d30f-81e2-3891-c1655f620bb0,
2021-06-28 22:54:52.705,,2021-06-28 22:58:14.175,2021-06-28 22:55:06.708,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-28 22:55:06.036,daa0b5f0-7901-5e89-ad93-9094e61b9c5f,
2021-05-28 02:42:33.516,,2021-05-28 02:44:49.578,2021-05-28 02:43:00.544,3.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-28 02:44:25.439,2d8f9434-a33b-00d8-ae91-fb56d70bcc88,
2020-12-31 23:02:55.217,,2020-12-31 23:03:31.276,2020-12-31 23:03:31.223,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-31 23:03:10.219,79a4f7b3-e3ad-a5a0-b39c-8c1f7c4d8f5d,
2021-08-28 21:24:39.492,,2021-08-28 21:27:51.538,2021-08-28 21:27:51.514,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-28 21:25:07.494,5e99b690-a87c-211a-3b9a-aa4db4eec1f6,
2022-01-02 03:47:28.134,,2022-01-02 03:47:46.167,2022-01-02 03:47:46.139,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-02 03:47:44.136,a06fd2ba-c6ea-f8da-f23b-2bc0b018fddc,
2020-12-13 14:56:50.173,,2020-12-13 14:59:12.207,2020-12-13 14:59:12.180,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-13 14:57:06.175,9d216a60-da97-e49f-5d23-7319e04ca9d6,
2021-12-06 00:38:54.643,,2021-12-06 00:39:47.698,2021-12-06 00:39:47.669,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-06 00:39:12.645,3b4b1ec6-5829-78c5-903e-7c6757efbe96,
2021-12-09 21:51:00.012,,2021-12-09 21:53:14.046,2021-12-09 21:53:14.017,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-09 21:51:14.014,3f043e65-2866-7791-d87e-f68ffe1eb112,
2022-01-21 17:35:48.422,,2022-01-21 17:36:33.441,2022-01-21 17:36:33.424,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-21 17:36:08.423,5d4638a5-3d20-e300-d0b2-882ab23c597a,
2021-12-10 03:26:10.419,,2021-12-10 03:27:24.542,2021-12-10 03:27:24.438,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-10 03:26:23.421,16abc926-0481-18b7-1ae2-258fbc82fe8c,
2021-11-13 22:07:32.658,,2021-11-13 22:08:59.751,2021-11-13 22:08:59.713,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-13 22:07:46.660,e960bce9-ebce-9e10-8b0f-193fb2383b6b,
2021-12-27 21:23:06.596,,2021-12-27 21:25:48.680,2021-12-27 21:25:48.626,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-27 21:23:19.598,1bba8680-bd64-9ba7-382a-7eb9240c02e6,
2021-08-26 01:20:10.980,,2021-08-26 01:43:05.015,2021-08-26 01:43:04.987,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-26 01:20:25.982,31f78728-2106-292d-a395-78dc86e322ef,
2021-10-12 07:40:46.122,,2021-10-12 07:45:42.379,2021-10-12 07:45:42.242,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-12 07:41:10.124,76739908-98ec-ceca-8d48-f85cc746bd07,
2021-10-11 15:15:25.931,,2021-10-11 15:32:13.016,2021-10-11 15:32:12.960,2.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-11 15:16:22.933,7da95501-d175-86af-ad60-5e1a9be77994,
2021-06-19 22:09:45.532,,2021-06-19 22:26:44.565,2021-06-19 22:26:44.535,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-19 22:09:54.533,3231e37d-2b8c-a4c4-dc82-284b841e454f,
2021-06-20 20:42:38.477,,2021-06-20 20:50:50.595,2021-06-20 20:42:52.481,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-20 20:42:53.573,72b1a70f-be94-d223-86b6-57c7a139a94e,
2021-05-22 18:16:58.866,,2021-05-22 18:26:42.905,2021-05-22 18:26:42.868,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-22 18:17:11.868,c3c66cba-893f-8685-ec23-f24182a9a404,
2020-12-24 18:06:06.484,,2020-12-24 18:08:05.324,2020-12-24 18:06:39.540,2.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-24 18:06:53.148,d5e5e144-d818-5a0d-0e61-5caf14edf505,
2021-06-05 20:51:27.583,,2021-06-05 20:52:04.827,2021-06-05 20:52:04.691,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-05 20:51:51.585,b0f1e34f-37af-d1e3-392f-29d8a5479630,
2021-05-29 14:35:40.540,,2021-05-29 14:35:58.608,2021-05-29 14:35:58.549,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-29 14:35:52.542,38a9317c-0773-6037-f9c1-66945bb93f7e,
